STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,POPULATION,LATITUDE,LONGITUDE
54,001,965500,1,773,+39.208651,-080.095213
54,001,965500,2,854,+39.183324,-080.153607
54,001,965500,3,1246,+39.089560,-080.123876
54,001,965500,4,1106,+39.006293,-080.003731
54,001,965600,1,921,+39.150654,-080.060236
54,001,965600,2,659,+39.147848,-080.029729
54,001,965600,3,778,+39.142368,-080.035282
54,001,965600,4,1206,+39.160140,-080.045396
54,001,965700,1,1322,+39.186688,-079.990349
54,001,965700,2,975,+39.221080,-079.900460
54,001,965700,3,1384,+39.101707,-079.928525
54,001,965700,4,1595,+39.113873,-080.000329
54,001,965800,1,1022,+39.030350,-079.945396
54,001,965800,2,842,+39.008456,-079.949678
54,001,965800,3,813,+39.032794,-079.919241
54,001,965800,4,1093,+38.993618,-079.940010
54,003,971101,1,2099,+39.573788,-077.860716
54,003,971101,2,2515,+39.538434,-077.901588
54,003,971102,1,2037,+39.594973,-077.853730
54,003,971102,2,1528,+39.598295,-077.902648
54,003,971102,3,1327,+39.550167,-077.942305
54,003,971102,4,2023,+39.580603,-077.906890
54,003,971102,5,1639,+39.540815,-077.925495
54,003,971201,1,1458,+39.564846,-077.967565
54,003,971201,2,2314,+39.522290,-077.978703
54,003,971201,3,2734,+39.501276,-077.986970
54,003,971201,4,1911,+39.552399,-077.999660
54,003,971201,5,1420,+39.479713,-078.009886
54,003,971202,1,892,+39.565169,-078.103470
54,003,971202,2,1455,+39.588255,-078.030871
54,003,971202,3,1510,+39.548937,-078.088379
54,003,971202,4,1988,+39.529558,-078.060211
54,003,971300,1,2656,+39.489698,-077.932124
54,003,971300,2,1134,+39.508271,-077.916787
54,003,971300,3,2541,+39.482450,-077.968938
54,003,971300,4,2032,+39.501173,-077.949020
54,003,971400,1,1564,+39.494066,-077.865688
54,003,971400,2,1732,+39.476714,-077.943747
54,003,971400,3,2155,+39.457947,-077.933946
54,003,971400,4,2080,+39.446038,-077.886106
54,003,971400,5,1359,+39.469296,-077.939273
54,003,971500,1,852,+39.465980,-077.953849
54,003,971500,2,1114,+39.460706,-077.953893
54,003,971500,3,673,+39.457700,-077.959424
54,003,971500,4,1021,+39.449471,-077.962680
54,003,971600,1,651,+39.464516,-077.963092
54,003,971600,2,1311,+39.469228,-077.973803
54,003,971600,3,1006,+39.464809,-077.982728
54,003,971600,4,890,+39.459788,-077.971755
54,003,971600,5,688,+39.458957,-077.966207
54,003,971700,1,596,+39.452911,-077.968047
54,003,971700,2,613,+39.454645,-077.971394
54,003,971700,3,827,+39.457968,-077.976807
54,003,971700,4,1318,+39.455063,-077.981107
54,003,971700,5,891,+39.450971,-077.974267
54,003,971700,6,602,+39.447227,-077.976627
54,003,971700,7,569,+39.443736,-077.976493
54,003,971800,1,2717,+39.441576,-078.085614
54,003,971800,2,1673,+39.408790,-078.166586
54,003,971800,3,1939,+39.372560,-078.101526
54,003,971800,4,1846,+39.384276,-078.135324
54,003,971900,1,1760,+39.384897,-077.999215
54,003,971900,2,2437,+39.448804,-078.006539
54,003,971900,3,1609,+39.401919,-078.034629
54,003,971900,4,1873,+39.373478,-078.000515
54,003,971900,5,2200,+39.421944,-077.993047
54,003,972000,1,1659,+39.443945,-077.957710
54,003,972000,2,2335,+39.410343,-077.974873
54,003,972000,3,3054,+39.431834,-077.919603
54,003,972000,4,1316,+39.378958,-077.965785
54,003,972000,5,2097,+39.407139,-077.918749
54,003,972000,6,1295,+39.440797,-077.941865
54,003,972101,1,1301,+39.332131,-078.081360
54,003,972101,2,1644,+39.326371,-078.050022
54,003,972101,3,1979,+39.301061,-078.054166
54,003,972102,1,1528,+39.335734,-078.025944
54,003,972102,2,1650,+39.359893,-078.025231
54,003,972102,3,1932,+39.348888,-078.050320
54,003,972102,4,1091,+39.358170,-078.061033
54,003,972102,5,957,+39.357563,-077.990943
54,003,972102,6,2552,+39.340876,-078.010923
54,005,958200,1,2227,+38.142005,-081.790912
54,005,958200,2,821,+38.134790,-081.716553
54,005,958200,3,1137,+38.174690,-081.681275
54,005,958300,1,959,+38.019842,-081.926614
54,005,958300,2,865,+37.979763,-081.877527
54,005,958300,3,642,+37.958993,-081.842150
54,005,958300,4,1526,+38.100181,-081.879801
54,005,958400,1,2145,+38.057422,-081.837030
54,005,958501,1,1311,+38.111660,-081.662422
54,005,958501,2,1927,+38.037043,-081.589254
54,005,958502,1,2780,+38.058477,-081.772848
54,005,958502,2,966,+38.060509,-081.818949
54,005,958600,1,647,+38.003260,-081.538478
54,005,958600,2,1506,+38.127217,-081.609265
54,005,958700,1,2042,+37.905236,-081.668969
54,005,958800,1,2019,+38.007173,-081.783750
54,005,958800,2,1109,+38.002929,-081.838521
54,007,967900,1,1211,+38.852272,-080.651020
54,007,967900,2,1059,+38.770796,-080.717919
54,007,967900,3,1611,+38.721541,-080.649110
