STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,POPULATION,LATITUDE,LONGITUDE
47,001,020100,1,1496,+36.004074,-084.263116
47,001,020100,2,1615,+35.999748,-084.274058
47,001,020201,1,2475,+36.015494,-084.209721
47,001,020201,2,1195,+36.020839,-084.220675
47,001,020202,1,1363,+36.034968,-084.207257
47,001,020202,2,1426,+36.024888,-084.229900
47,001,020202,3,1718,+36.010432,-084.245045
47,001,020300,1,1334,+36.044019,-084.220939
47,001,020300,2,986,+36.048301,-084.225689
47,001,020300,3,1502,+36.035693,-084.232293
47,001,020400,1,1144,+36.031897,-084.256838
47,001,020400,2,1683,+36.023511,-084.259887
47,001,020400,3,1681,+36.024542,-084.250961
47,001,020500,1,1423,+36.009894,-084.282957
47,001,020500,2,995,+36.019314,-084.274262
47,001,020500,3,1446,+36.014765,-084.289150
47,001,020600,1,1495,+36.000013,-084.313701
47,001,020600,2,932,+36.004239,-084.298998
47,001,020700,1,950,+36.196624,-084.231389
47,001,020700,2,718,+36.175077,-084.186999
47,001,020800,1,1766,+36.224729,-084.137079
47,001,020800,2,1334,+36.215269,-084.149045
47,001,020800,3,1775,+36.189708,-084.141290
47,001,020901,1,1365,+36.195489,-084.073540
47,001,020901,2,1992,+36.235176,-084.027475
47,001,020901,3,2480,+36.180800,-084.008777
47,001,020902,1,1319,+36.181905,-084.081731
47,001,020902,2,2448,+36.158329,-084.098211
47,001,020902,3,842,+36.138376,-084.073856
47,001,020902,4,1206,+36.109958,-084.057811
47,001,021000,1,1728,+36.083287,-084.296626
47,001,021000,2,1308,+36.061870,-084.253656
47,001,021000,3,1809,+36.034646,-084.304701
47,001,021000,4,1263,+36.024385,-084.314389
47,001,021100,1,1459,+36.068402,-084.206264
47,001,021100,2,1175,+36.089019,-084.169327
47,001,021100,3,1346,+36.073791,-084.169204
47,001,021201,1,1242,+36.114364,-084.134191
47,001,021201,2,1066,+36.107735,-084.149663
47,001,021201,3,1603,+36.129953,-084.152901
47,001,021201,4,976,+36.143654,-084.174494
47,001,021202,1,852,+36.107614,-084.119265
47,001,021202,2,1518,+36.118891,-084.123637
47,001,021202,3,1530,+36.107424,-084.131738
47,001,021202,4,1472,+36.089199,-084.142602
47,001,021301,1,953,+36.051083,-084.167278
47,001,021301,2,2349,+36.076761,-084.135536
47,001,021302,1,1191,+36.037556,-084.147744
47,001,021302,2,1788,+36.051933,-084.116499
47,001,021302,3,1726,+36.016582,-084.108205
47,001,021302,4,1760,+36.020429,-084.136592
47,001,021302,5,911,+36.040373,-084.083023
47,001,980100,1,0,+35.964838,-084.255009
47,003,950100,1,1447,+35.608223,-086.326986
47,003,950100,2,2225,+35.594317,-086.431532
47,003,950200,1,2948,+35.648033,-086.558149
47,003,950200,2,2714,+35.580852,-086.550439
47,003,950200,3,1247,+35.598050,-086.609634
47,003,950300,1,2238,+35.492641,-086.595039
47,003,950300,2,1294,+35.420593,-086.571634
47,003,950401,1,1717,+35.451644,-086.474434
47,003,950401,2,1334,+35.468672,-086.461022
47,003,950401,3,2372,+35.476847,-086.477028
47,003,950402,1,2579,+35.523056,-086.501985
47,003,950402,2,1810,+35.490398,-086.473601
47,003,950402,3,2512,+35.505802,-086.465806
47,003,950500,1,1546,+35.494899,-086.433936
47,003,950500,2,1945,+35.504603,-086.440385
47,003,950500,3,1454,+35.514882,-086.448155
47,003,950500,4,983,+35.490711,-086.453126
47,003,950600,1,1553,+35.475908,-086.453779
