STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,POPULATION,LATITUDE,LONGITUDE
33,001,965100,1,1096,+43.696237,-071.507979
33,001,965100,2,1134,+43.655183,-071.602816
33,001,965100,3,1031,+43.599392,-071.663721
33,001,965200,1,1087,+43.659113,-071.456291
33,001,965200,2,1833,+43.665229,-071.497475
33,001,965300,1,965,+43.603249,-071.551143
33,001,965300,2,1369,+43.631525,-071.517966
33,001,965300,3,987,+43.646504,-071.498351
33,001,965400,1,936,+43.525874,-071.528035
33,001,965400,2,2030,+43.521717,-071.608993
33,001,965598,1,1352,+43.445837,-071.598039
33,001,965598,2,1196,+43.461396,-071.588529
33,001,965598,3,1019,+43.477984,-071.541607
33,001,965600,1,1282,+43.406852,-071.417901
33,001,965600,2,1512,+43.427082,-071.365559
33,001,965600,3,983,+43.437748,-071.311654
33,001,965700,1,2020,+43.378688,-071.231939
33,001,965700,2,1420,+43.333267,-071.247363
33,001,965700,3,1153,+43.366588,-071.283921
33,001,965800,1,1922,+43.482883,-071.441264
33,001,965800,2,1447,+43.495492,-071.485009
33,001,965800,3,2163,+43.442600,-071.480188
33,001,965800,4,1824,+43.470548,-071.503033
33,001,965900,1,1000,+43.515539,-071.459353
33,001,965900,2,751,+43.526035,-071.465509
33,001,965900,3,859,+43.530176,-071.464021
33,001,965900,4,1245,+43.524918,-071.457332
33,001,966000,1,846,+43.518156,-071.466721
33,001,966000,2,665,+43.519782,-071.474081
33,001,966000,3,918,+43.528278,-071.474534
33,001,966000,4,2647,+43.545633,-071.488595
33,001,966100,1,1013,+43.533182,-071.468696
33,001,966100,2,1236,+43.549871,-071.475908
33,001,966100,3,792,+43.556284,-071.466276
33,001,966100,4,1074,+43.583020,-071.475196
33,001,966200,1,427,+43.533986,-071.457646
33,001,966200,2,1394,+43.545798,-071.460446
33,001,966200,3,890,+43.588259,-071.445821
33,001,966200,4,194,+43.613283,-071.467779
33,001,966401,1,1108,+43.583460,-071.406557
33,001,966402,1,1081,+43.544275,-071.446230
33,001,966402,2,1254,+43.560874,-071.414494
33,001,966402,3,1510,+43.562286,-071.360104
33,001,966402,4,836,+43.530818,-071.421333
33,001,966402,5,1337,+43.528773,-071.380388
33,001,966500,1,1523,+43.413406,-071.222840
33,001,966500,2,1248,+43.470251,-071.201445
33,001,966500,3,1240,+43.498864,-071.240603
33,001,966500,4,1239,+43.491541,-071.275137
33,003,955100,1,1753,+44.137232,-071.209168
33,003,955100,2,888,+44.070086,-071.243850
33,003,955100,3,1124,+44.100056,-071.140842
33,003,955300,1,1402,+44.061257,-071.041733
33,003,955300,2,1142,+44.034891,-071.147144
33,003,955300,3,1053,+44.064546,-071.128018
33,003,955300,4,621,+44.018825,-071.124592
33,003,955300,5,1203,+44.006413,-071.107801
33,003,955300,6,611,+44.051056,-071.120792
33,003,955400,1,730,+43.985543,-071.130119
33,003,955400,2,670,+43.972231,-071.129824
33,003,955400,3,1011,+43.959825,-071.103170
33,003,955400,4,709,+43.975944,-071.071661
33,003,955400,5,1300,+43.990739,-071.035372
