STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,POPULATION,LATITUDE,LONGITUDE
56,001,962700,1,2231,+41.297109,-105.591702
56,001,962700,2,1137,+41.291859,-105.617109
56,001,962800,1,1441,+41.315970,-105.623922
56,001,962800,2,1844,+41.308207,-105.623343
56,001,962900,1,963,+41.324383,-105.609371
56,001,962900,2,846,+41.314190,-105.600159
56,001,963000,1,962,+41.322333,-105.589425
56,001,963000,2,1547,+41.329819,-105.586021
56,001,963100,1,1633,+41.326206,-105.580500
56,001,963100,2,1651,+41.323177,-105.546959
56,001,963100,3,2330,+41.321960,-105.570199
56,001,963100,4,1406,+41.328468,-105.572510
56,001,963400,1,1095,+41.310262,-105.590080
56,001,963400,2,820,+41.314325,-105.587704
56,001,963400,3,788,+41.318107,-105.586933
56,001,963400,4,795,+41.317652,-105.580163
56,001,963500,1,470,+41.311730,-105.559996
56,001,963500,2,2356,+41.311172,-105.574767
56,001,963600,1,1488,+41.304496,-105.587161
56,001,963600,2,1053,+41.308856,-105.582222
56,001,963600,3,855,+41.306082,-105.575564
56,001,963600,4,1221,+41.306975,-105.566644
56,001,963700,1,1580,+41.298693,-105.583742
56,001,963700,2,1051,+41.298955,-105.576921
56,001,963700,3,1310,+41.299197,-105.564895
56,001,963700,4,1285,+41.302591,-105.537506
56,001,963900,1,1044,+41.575134,-105.876859
56,001,963900,2,1097,+41.160738,-105.802230
56,003,962600,1,983,+44.352309,-107.892971
56,003,962600,2,1559,+44.366839,-108.062595
56,003,962700,1,778,+44.523412,-107.971229
56,003,962700,2,1065,+44.452131,-108.351819
56,003,962700,3,1712,+44.491740,-108.052990
56,003,962800,1,1458,+44.897980,-108.500750
56,003,962800,2,1405,+44.838091,-108.391941
56,003,962800,3,1515,+44.828942,-108.392862
56,003,962800,4,1193,+44.799278,-108.461135
56,005,000100,1,2063,+44.129705,-105.364210
56,005,000100,2,2359,+43.747952,-105.515146
56,005,000100,3,2461,+44.234748,-105.636623
56,005,000100,4,2041,+44.245868,-105.518586
56,005,000200,1,1568,+44.258285,-105.478959
56,005,000200,2,1622,+44.223033,-105.463751
56,005,000200,3,1857,+44.242792,-105.404976
56,005,000200,4,1394,+44.255479,-105.497004
56,005,000300,1,693,+44.277730,-105.503020
56,005,000300,2,1552,+44.273597,-105.503513
56,005,000300,3,2206,+44.277839,-105.448186
56,005,000300,4,1036,+44.286698,-105.474061
56,005,000400,1,1568,+44.285363,-105.483358
56,005,000400,2,879,+44.290422,-105.502818
56,005,000400,3,1125,+44.284432,-105.503482
56,005,000400,4,822,+44.286226,-105.491141
56,005,000500,1,1386,+44.265937,-105.515720
56,005,000500,2,2974,+44.277805,-105.551980
56,005,000500,3,2005,+44.273794,-105.518422
56,005,000600,1,1988,+44.303057,-105.511344
56,005,000600,2,2335,+44.301537,-105.540148
56,005,000600,3,1371,+44.292043,-105.524226
56,005,000700,1,4342,+44.308187,-105.475189
56,005,000700,2,1904,+44.446953,-105.635059
56,005,000700,3,2582,+44.381469,-105.327894
56,007,967600,1,622,+41.838436,-107.136283
56,007,967600,2,1704,+41.347506,-107.444823
