STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,POPULATION,LATITUDE,LONGITUDE
02,013,000100,1,1170,+54.258719,-165.434789
02,013,000100,2,993,+55.109350,-162.222099
02,013,000100,3,978,+55.326635,-160.483513
02,016,000100,1,1185,+54.574862,-175.033003
02,016,000200,1,1913,+53.890799,-166.541785
02,016,000200,2,2463,+53.861457,-166.467617
02,020,000101,1,559,+61.441220,-149.357291
02,020,000101,2,1867,+61.406491,-149.411470
02,020,000101,3,3310,+61.419800,-149.453959
02,020,000102,1,931,+61.375707,-149.539498
02,020,000102,2,1405,+61.400279,-149.495365
02,020,000102,3,1089,+61.392103,-149.461713
02,020,000102,4,1834,+61.354999,-149.534416
02,020,000201,1,2213,+61.336242,-149.573464
02,020,000201,2,1897,+61.325652,-149.578417
02,020,000202,1,1188,+61.325007,-149.562351
02,020,000202,2,1611,+61.333843,-149.544229
02,020,000202,3,1514,+61.319784,-149.555608
02,020,000202,4,1634,+61.314471,-149.552086
02,020,000203,1,1198,+61.313684,-149.526629
02,020,000203,2,2199,+61.317636,-149.507306
02,020,000203,3,4079,+61.302140,-149.516708
02,020,000203,4,1684,+61.307390,-149.525414
02,020,000203,5,1389,+61.307406,-149.550566
02,020,000204,1,1518,+61.284972,-149.383967
02,020,000204,2,1863,+61.284284,-149.524220
02,020,000300,1,8000,+61.249049,-149.695005
02,020,000400,1,5937,+61.236745,-149.817029
02,020,000500,1,768,+61.229390,-149.876280
02,020,000500,2,1220,+61.229955,-149.858483
02,020,000600,1,460,+61.220391,-149.864208
02,020,000600,2,1262,+61.226122,-149.819786
02,020,000600,3,882,+61.229210,-149.811704
02,020,000600,4,1075,+61.229443,-149.804651
02,020,000600,5,1336,+61.229741,-149.797379
02,020,000600,6,771,+61.226289,-149.797748
02,020,000600,7,1079,+61.225985,-149.804721
02,020,000600,8,882,+61.226331,-149.812220
02,020,000701,1,2497,+61.219821,-149.769341
02,020,000701,2,1278,+61.214963,-149.759048
02,020,000701,3,979,+61.214249,-149.774356
02,020,000701,4,1195,+61.211719,-149.766891
02,020,000702,1,1098,+61.223845,-149.743875
02,020,000702,2,1732,+61.220558,-149.739897
02,020,000702,3,2277,+61.217483,-149.750555
02,020,000703,1,1128,+61.223572,-149.719564
02,020,000703,2,886,+61.222477,-149.729829
02,020,000703,3,1122,+61.218715,-149.725636
02,020,000703,4,1381,+61.215296,-149.728326
02,020,000703,5,1189,+61.211756,-149.724766
