STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,POPULATION,LATITUDE,LONGITUDE
34,001,000100,1,1200,+39.356368,-074.461089
34,001,000100,2,1217,+39.355304,-074.464770
34,001,000200,1,1300,+39.348929,-074.460238
34,001,000200,2,1130,+39.348093,-074.462341
34,001,000200,3,772,+39.345955,-074.464470
34,001,000300,1,1432,+39.355331,-074.453073
34,001,000300,2,1747,+39.353366,-074.452301
34,001,000300,3,1194,+39.351186,-074.458134
34,001,000400,1,772,+39.350622,-074.452111
34,001,000400,2,1157,+39.353970,-074.444188
34,001,000400,3,677,+39.349124,-074.457272
34,001,000500,1,1080,+39.357922,-074.445920
34,001,000500,2,2423,+39.356231,-074.448421
34,001,001100,1,1075,+39.366623,-074.432782
34,001,001100,2,952,+39.365037,-074.434774
34,001,001200,1,921,+39.368977,-074.436000
34,001,001200,2,1092,+39.370944,-074.440550
34,001,001200,3,1161,+39.366686,-074.440236
34,001,001300,1,672,+39.373261,-074.447117
34,001,001300,2,1312,+39.372990,-074.453446
34,001,001400,1,1277,+39.374020,-074.430015
34,001,001400,2,916,+39.372209,-074.422775
34,001,001400,3,1430,+39.370354,-074.430202
34,001,001500,1,987,+39.366808,-074.428791
34,001,001500,2,451,+39.368794,-074.424020
34,001,001900,1,1568,+39.365167,-074.413175
34,001,002300,1,956,+39.355305,-074.440858
34,001,002300,2,1905,+39.358398,-074.442803
34,001,002400,1,561,+39.364658,-074.428607
34,001,002400,2,1396,+39.362247,-074.426920
34,001,002400,3,795,+39.360223,-074.423028
34,001,002500,1,2068,+39.371550,-074.416442
34,001,002500,2,1093,+39.366936,-074.420347
34,001,002500,3,869,+39.365575,-074.417098
34,001,010101,1,1895,+39.414919,-074.374550
34,001,010101,2,925,+39.416456,-074.365965
34,001,010101,3,677,+39.412268,-074.359958
34,001,010102,1,623,+39.397635,-074.381817
34,001,010102,2,609,+39.403585,-074.372111
34,001,010102,3,470,+39.407204,-074.366933
34,001,010104,1,591,+39.387064,-074.393996
34,001,010104,2,900,+39.392384,-074.389891
34,001,010105,1,1864,+39.386575,-074.402782
34,001,010105,2,896,+39.383989,-074.405354
34,001,010200,1,1648,+39.435085,-074.494017
34,001,010200,2,1340,+39.426557,-074.488150
34,001,010200,3,762,+39.429461,-074.501908
34,001,010200,4,1139,+39.439044,-074.504236
34,001,010200,5,1001,+39.441477,-074.511328
34,001,010300,1,1326,+39.423112,-074.516826
34,001,010300,2,1195,+39.417966,-074.504707
34,001,010401,1,1443,+39.520961,-074.636843
34,001,010401,2,3053,+39.508584,-074.584206
34,001,010401,3,1040,+39.498332,-074.553975
34,001,010403,1,1860,+39.476734,-074.562768
34,001,010403,2,2100,+39.464783,-074.545770
34,001,010403,3,3032,+39.472046,-074.545116
34,001,010501,1,1396,+39.495464,-074.467587
34,001,010501,2,1037,+39.525417,-074.488766
34,001,010501,3,2045,+39.485561,-074.474387
34,001,010501,4,2821,+39.494053,-074.451308
34,001,010503,1,2394,+39.489132,-074.497202
34,001,010503,2,1960,+39.478767,-074.504074
34,001,010503,3,1771,+39.495226,-074.498563
34,001,010503,4,1593,+39.488810,-074.511488
34,001,010505,1,816,+39.448798,-074.467680
34,001,010505,2,2228,+39.453214,-074.486213
34,001,010506,1,2199,+39.449097,-074.521295
34,001,010506,2,1696,+39.464284,-074.519661
34,001,010506,3,1563,+39.458990,-074.501811
34,001,010600,1,901,+39.541119,-074.629613
34,001,010600,2,1279,+39.527920,-074.639059
34,001,010600,3,1271,+39.530618,-074.648402
34,001,010600,4,792,+39.533816,-074.643185
34,001,010700,1,1378,+39.620663,-074.725175
34,001,010700,2,1253,+39.609420,-074.669190
34,001,010700,3,2066,+39.571362,-074.649091
34,001,010700,4,1450,+39.578317,-074.717095
34,001,010800,1,3106,+39.650464,-074.801386
34,001,010900,1,1668,+39.643963,-074.764769
34,001,010900,2,2054,+39.639640,-074.788932
34,001,010900,3,2158,+39.630723,-074.788045
34,001,011000,1,828,+39.629952,-074.804758
34,001,011000,2,1838,+39.614949,-074.796892
34,001,011100,1,1223,+39.641702,-074.812829
34,001,011100,2,976,+39.634622,-074.809843
34,001,011100,3,940,+39.632656,-074.827773
34,001,011201,1,1200,+39.597187,-074.851171
34,001,011201,2,685,+39.595939,-074.869796
34,001,011202,1,1915,+39.470851,-074.883532
34,001,011202,2,1254,+39.499226,-074.933935
34,001,011202,3,2036,+39.589695,-074.884698
34,001,011202,4,2365,+39.541113,-074.873729
34,001,011300,1,1030,+39.527414,-074.934443
34,001,011300,2,1777,+39.519935,-074.941670
34,001,011300,3,1796,+39.518331,-074.956872
34,001,011401,1,2385,+39.502624,-074.697867
34,001,011401,2,2374,+39.462376,-074.720873
34,001,011403,1,3033,+39.458529,-074.652159
34,001,011403,2,1115,+39.457662,-074.669476
34,001,011403,3,1645,+39.462634,-074.630262
34,001,011404,1,1408,+39.423519,-074.706225
34,001,011404,2,4850,+39.442284,-074.648441
34,001,011404,3,3101,+39.441238,-074.690161
34,001,011500,1,2111,+39.524079,-074.815722
34,001,011500,2,2507,+39.454264,-074.792399
34,001,011500,3,1974,+39.449872,-074.748309
34,001,011600,1,1915,+39.417317,-074.799260
34,001,011600,2,1227,+39.376423,-074.747012
34,001,011600,3,1800,+39.378457,-074.813684
34,001,011701,1,3515,+39.416541,-074.577942
34,001,011701,2,3223,+39.427324,-074.598030
34,001,011701,3,2633,+39.430120,-074.618894
34,001,011702,1,816,+39.407437,-074.541588
34,001,011702,2,2420,+39.420457,-074.567068
34,001,011802,1,3682,+39.413429,-074.633922
34,001,011802,2,7167,+39.377849,-074.606412
34,001,011802,3,3318,+39.402983,-074.606745
34,001,011802,4,1598,+39.358564,-074.599419
34,001,011803,1,1072,+39.385780,-074.566025
34,001,011803,2,1414,+39.393710,-074.554583
34,001,011803,3,2202,+39.350729,-074.590873
34,001,011804,1,2627,+39.351915,-074.635196
34,001,011804,2,1262,+39.339038,-074.625688
34,001,011804,3,3300,+39.369494,-074.639596
