STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,POPULATION,LATITUDE,LONGITUDE
35,001,000107,1,1737,+35.126759,-106.491609
35,001,000107,2,978,+35.119693,-106.493887
35,001,000108,1,1102,+35.125838,-106.504169
35,001,000108,2,1581,+35.128141,-106.507149
35,001,000109,1,1249,+35.126756,-106.520188
35,001,000109,2,1328,+35.127367,-106.529121
35,001,000110,1,1691,+35.119294,-106.518850
35,001,000110,2,1182,+35.121444,-106.527463
35,001,000110,3,688,+35.118373,-106.527701
35,001,000111,1,1807,+35.119731,-106.502305
35,001,000111,2,1000,+35.119406,-106.511283
35,001,000112,1,1213,+35.112539,-106.493203
35,001,000112,2,867,+35.105157,-106.493478
35,001,000113,1,1707,+35.112426,-106.502898
35,001,000113,2,1450,+35.112743,-106.510130
35,001,000114,1,1665,+35.112539,-106.528551
35,001,000114,2,1532,+35.112877,-106.519993
35,001,000115,1,1255,+35.107214,-106.529740
35,001,000115,2,811,+35.103201,-106.528423
35,001,000115,3,1203,+35.105194,-106.519854
35,001,000116,1,1377,+35.105137,-106.501767
35,001,000116,2,1531,+35.104873,-106.510474
35,001,000117,1,1115,+35.126455,-106.546819
35,001,000117,2,1211,+35.126875,-106.538303
35,001,000118,1,1849,+35.127438,-106.555404
35,001,000118,2,979,+35.127227,-106.564739
35,001,000119,1,1154,+35.120068,-106.564720
35,001,000119,2,682,+35.120231,-106.554532
35,001,000120,1,1261,+35.120343,-106.537533
35,001,000120,2,1405,+35.120129,-106.547057
35,001,000121,1,1381,+35.112897,-106.537933
35,001,000121,2,1068,+35.105727,-106.538374
35,001,000121,3,1124,+35.107471,-106.545463
35,001,000121,4,1461,+35.112931,-106.546501
35,001,000121,5,736,+35.103968,-106.545137
35,001,000122,1,858,+35.108445,-106.554320
35,001,000122,2,911,+35.113497,-106.558806
35,001,000122,3,946,+35.112792,-106.565605
35,001,000122,4,1373,+35.104940,-106.561368
35,001,000123,1,665,+35.099985,-106.537577
35,001,000123,2,1055,+35.095114,-106.536827
35,001,000123,3,958,+35.090198,-106.538123
35,001,000123,4,1118,+35.091627,-106.546116
35,001,000123,5,1268,+35.097953,-106.546508
35,001,000124,1,847,+35.100856,-106.573798
35,001,000124,2,791,+35.097201,-106.560877
35,001,000124,3,665,+35.097610,-106.557669
35,001,000124,4,1339,+35.097217,-106.553835
35,001,000125,1,1407,+35.092938,-106.485029
35,001,000125,2,1707,+35.091709,-106.492873
35,001,000125,3,1090,+35.098678,-106.493063
35,001,000126,1,1350,+35.098637,-106.502012
35,001,000126,2,1516,+35.097963,-106.510708
35,001,000127,1,685,+35.097389,-106.518028
35,001,000127,2,1044,+35.097888,-106.522799
35,001,000127,3,1072,+35.098328,-106.528418
35,001,000128,1,730,+35.090626,-106.530276
35,001,000128,2,978,+35.092864,-106.525381
35,001,000128,3,675,+35.090923,-106.518224
35,001,000128,4,845,+35.088775,-106.522656
35,001,000129,1,1754,+35.090685,-106.499836
35,001,000129,2,1865,+35.089800,-106.510089
35,001,000129,3,1073,+35.090345,-106.504200
35,001,000203,1,1026,+35.128373,-106.574017
35,001,000203,2,927,+35.128703,-106.581851
35,001,000204,1,1633,+35.127242,-106.591657
35,001,000204,2,1652,+35.127734,-106.599598
35,001,000205,1,913,+35.118090,-106.592482
35,001,000205,2,624,+35.118377,-106.599776
35,001,000205,3,648,+35.121653,-106.599778
35,001,000205,4,1044,+35.121217,-106.591837
35,001,000206,1,1780,+35.120245,-106.581683
35,001,000206,2,1211,+35.120162,-106.573442
35,001,000207,1,1231,+35.113216,-106.573021
35,001,000207,2,1060,+35.105665,-106.580442
35,001,000207,3,1092,+35.113476,-106.581738
35,001,000208,1,733,+35.113622,-106.600783
35,001,000208,2,908,+35.111817,-106.596454
35,001,000208,3,1095,+35.113058,-106.590383
35,001,000300,1,1314,+35.102767,-106.609465
35,001,000300,2,768,+35.096879,-106.608629
35,001,000300,3,729,+35.092472,-106.608034
35,001,000300,4,789,+35.090339,-106.611241
35,001,000300,5,1278,+35.097954,-106.616054
35,001,000300,6,1074,+35.102963,-106.621795
35,001,000401,1,1512,+35.098635,-106.581727
35,001,000401,2,1036,+35.098570,-106.590668
35,001,000401,3,1831,+35.099589,-106.599899
35,001,000402,1,878,+35.091550,-106.581801
35,001,000402,2,822,+35.091191,-106.589062
35,001,000402,3,740,+35.091532,-106.594908
35,001,000402,4,975,+35.090402,-106.600339
35,001,000501,1,1783,+35.082347,-106.581635
35,001,000501,2,862,+35.074758,-106.580437
35,001,000502,1,1574,+35.083408,-106.599986
35,001,000502,2,1942,+35.084004,-106.590611
35,001,000502,3,1238,+35.076020,-106.598804
35,001,000601,1,971,+35.089859,-106.560197
35,001,000601,2,902,+35.092152,-106.566840
35,001,000601,3,1120,+35.090834,-106.572133
35,001,000601,4,853,+35.096828,-106.573873
35,001,000603,1,2387,+35.082804,-106.554717
35,001,000603,2,1212,+35.077748,-106.554066
35,001,000603,3,1551,+35.077871,-106.558590
35,001,000604,1,1108,+35.079727,-106.564130
35,001,000604,2,1442,+35.075804,-106.564231
35,001,000604,3,712,+35.074473,-106.572802
35,001,000604,4,1099,+35.084338,-106.564871
35,001,000704,1,739,+35.077112,-106.508962
35,001,000704,2,925,+35.082145,-106.510182
35,001,000704,3,2051,+35.082737,-106.520105
35,001,000707,1,1347,+35.079462,-106.545488
35,001,000707,2,998,+35.078077,-106.537290
35,001,000707,3,931,+35.075049,-106.546880
35,001,000707,4,987,+35.074527,-106.537186
35,001,000707,5,1889,+35.070571,-106.545860
35,001,000708,1,1714,+35.071407,-106.507203
35,001,000708,2,2755,+35.072255,-106.520645
35,001,000708,3,1389,+35.072355,-106.527917
35,001,000710,1,1271,+35.049002,-106.499729
35,001,000710,2,2066,+35.054260,-106.486131
35,001,000710,3,2203,+35.051071,-106.507847
35,001,000711,1,2395,+35.082099,-106.490660
35,001,000711,2,1070,+35.077059,-106.491187
35,001,000711,3,980,+35.070834,-106.490000
35,001,000712,1,1997,+35.075284,-106.501225
35,001,000712,2,2207,+35.082309,-106.501643
35,001,000713,1,1480,+35.066662,-106.505944
35,001,000713,2,1493,+35.065534,-106.511187
35,001,000713,3,732,+35.061006,-106.512717
35,001,000713,4,2256,+35.063419,-106.502868
35,001,000714,1,1872,+35.061468,-106.525744
35,001,000714,2,958,+35.055275,-106.522421
35,001,000714,3,1839,+35.064393,-106.520270
35,001,000801,1,3321,+35.061773,-106.547534
35,001,000801,2,539,+35.054432,-106.555618
35,001,000901,1,801,+35.070842,-106.553118
35,001,000901,2,942,+35.071144,-106.557198
35,001,000901,3,1089,+35.071044,-106.561636
35,001,000901,4,979,+35.067361,-106.555750
35,001,000901,5,1080,+35.070961,-106.566328
35,001,000901,6,1267,+35.068104,-106.563966
35,001,000901,7,1313,+35.063945,-106.566157
35,001,000903,1,1621,+35.062801,-106.584040
35,001,000903,2,1697,+35.062048,-106.580388
35,001,000903,3,692,+35.056689,-106.580963
35,001,000903,4,1977,+35.069740,-106.581977
35,001,000904,1,361,+35.056101,-106.573306
35,001,000904,2,2120,+35.069616,-106.572576
35,001,000904,3,1830,+35.061860,-106.572723
35,001,001101,1,978,+35.070124,-106.590690
35,001,001101,2,672,+35.066322,-106.592238
35,001,001101,3,785,+35.070370,-106.599957
35,001,001101,4,1330,+35.061262,-106.591485
35,001,001101,5,1348,+35.062115,-106.600473
35,001,001102,1,638,+35.071587,-106.608654
35,001,001102,2,707,+35.067121,-106.610806
35,001,001102,3,1773,+35.061700,-106.606807
35,001,001200,1,1025,+35.070670,-106.618065
35,001,001200,2,809,+35.065231,-106.615158
35,001,001200,3,1433,+35.059990,-106.623026
35,001,001200,4,2288,+35.062197,-106.628786
35,001,001200,5,1609,+35.067408,-106.619256
35,001,001300,1,958,+35.062801,-106.648380
35,001,001300,2,1047,+35.063276,-106.642200
35,001,001300,3,1054,+35.067413,-106.644908
35,001,001300,4,1536,+35.055080,-106.648199
35,001,001400,1,475,+35.072881,-106.647276
35,001,001400,2,923,+35.072866,-106.655967
35,001,001400,3,727,+35.075660,-106.653681
35,001,001400,4,1048,+35.078485,-106.653822
35,001,001500,1,1047,+35.082426,-106.641920
35,001,001500,2,1599,+35.074772,-106.642780
35,001,001600,1,1340,+35.082074,-106.630757
35,001,001600,2,1189,+35.078663,-106.628361
35,001,001700,1,954,+35.084618,-106.608484
35,001,001700,2,972,+35.076839,-106.608617
35,001,001700,3,1362,+35.078964,-106.617958
35,001,001700,4,733,+35.075559,-106.621367
35,001,001700,5,911,+35.075552,-106.615437
35,001,001800,1,501,+35.095556,-106.624259
