STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,POPULATION,LATITUDE,LONGITUDE
01,001,020100,1,698,+32.464812,-086.486527
01,001,020100,2,1214,+32.482391,-086.486912
01,001,020200,1,1003,+32.478035,-086.474786
01,001,020200,2,1167,+32.466372,-086.471060
01,001,020300,1,2549,+32.476828,-086.460326
01,001,020300,2,824,+32.465297,-086.457514
01,001,020400,1,944,+32.478063,-086.447461
01,001,020400,2,1937,+32.470177,-086.440365
01,001,020400,3,935,+32.463380,-086.444121
01,001,020400,4,570,+32.456784,-086.442892
01,001,020500,1,1737,+32.451871,-086.421211
01,001,020500,2,7023,+32.472481,-086.422320
01,001,020500,3,2006,+32.451946,-086.430664
01,001,020600,1,2423,+32.446380,-086.474035
01,001,020600,2,1245,+32.435125,-086.484565
01,001,020700,1,1784,+32.441378,-086.447168
01,001,020700,2,1107,+32.449472,-086.448555
01,001,020801,1,875,+32.412788,-086.517274
01,001,020801,2,2206,+32.455663,-086.524615
01,001,020802,1,2845,+32.529334,-086.554445
01,001,020802,2,3271,+32.500634,-086.451137
01,001,020802,3,1664,+32.546290,-086.483549
01,001,020802,4,2655,+32.552816,-086.435640
01,001,020900,1,1272,+32.632962,-086.589709
01,001,020900,2,1491,+32.618177,-086.515758
01,001,020900,3,1324,+32.681555,-086.465778
01,001,020900,4,1588,+32.612734,-086.458271
01,001,021000,1,908,+32.602335,-086.836447
01,001,021000,2,1986,+32.610767,-086.679749
01,001,021100,1,1944,+32.478553,-086.662602
01,001,021100,2,605,+32.497436,-086.810908
01,001,021100,3,771,+32.415521,-086.693180
01,003,010100,1,565,+31.188370,-087.800313
01,003,010100,2,1833,+31.008842,-087.836215
01,003,010100,3,1406,+31.063131,-087.682313
01,003,010200,1,1749,+30.964756,-087.701854
01,003,010200,2,1153,+30.919270,-087.661365
01,003,010300,1,3008,+30.824625,-087.800098
01,003,010300,2,3077,+30.755187,-087.877384
01,003,010300,3,1741,+30.874070,-087.844557
01,003,010400,1,784,+30.666098,-087.532226
01,003,010400,2,1361,+30.676903,-087.701410
01,003,010400,3,2591,+30.808413,-087.744070
01,003,010500,1,1436,+30.882310,-087.781135
01,003,010500,2,1026,+30.896330,-087.785378
01,003,010500,3,1420,+30.903313,-087.773198
01,003,010500,4,933,+30.886221,-087.767780
01,003,010600,1,819,+30.869295,-087.785773
01,003,010600,2,858,+30.875117,-087.774990
01,003,010600,3,1648,+30.846146,-087.765410
01,003,010701,1,3314,+30.680947,-087.908424
01,003,010701,2,2458,+30.668564,-087.872449
01,003,010701,3,1295,+30.681580,-087.885777
01,003,010701,4,815,+30.667793,-087.908392
01,003,010703,1,6422,+30.589992,-087.852824
01,003,010703,2,6744,+30.662423,-087.835966
01,003,010704,1,2652,+30.649065,-087.886545
01,003,010704,2,2403,+30.639401,-087.876685
01,003,010705,1,4344,+30.626624,-087.888460
01,003,010705,2,1851,+30.645545,-087.902855
01,003,010705,3,2136,+30.638845,-087.900093
01,003,010800,1,1702,+30.604787,-087.896145
01,003,010800,2,2697,+30.598613,-087.908299
01,003,010800,3,2462,+30.584469,-087.889935
01,003,010903,1,1380,+30.626714,-087.775034
01,003,010903,2,1746,+30.597151,-087.744273
01,003,010903,3,2047,+30.597772,-087.772195
01,003,010904,1,2626,+30.574327,-087.618915
01,003,010904,2,1901,+30.516472,-087.495076
01,003,010904,3,2304,+30.619592,-087.704226
01,003,010905,1,3396,+30.535593,-087.774319
01,003,010905,2,2903,+30.541046,-087.718272
01,003,010905,3,1712,+30.564010,-087.727107
01,003,010906,1,1674,+30.573943,-087.697938
01,003,010906,2,1577,+30.559314,-087.697445
01,003,010906,3,1051,+30.545557,-087.681738
01,003,011000,1,2038,+30.478908,-087.762042
01,003,011000,2,2267,+30.499988,-087.651009
01,003,011101,1,2512,+30.533355,-087.847875
01,003,011101,2,1906,+30.513567,-087.837116
01,003,011101,3,3979,+30.513038,-087.872447
01,003,011102,1,2112,+30.465092,-087.842943
01,003,011102,2,1603,+30.490811,-087.854977
01,003,011201,1,2461,+30.538842,-087.889866
01,003,011201,2,1769,+30.528129,-087.894589
01,003,011202,1,1259,+30.502607,-087.897496
01,003,011202,2,1448,+30.508702,-087.913936
01,003,011202,3,1733,+30.517522,-087.899349
01,003,011202,4,625,+30.519904,-087.908549
01,003,011300,1,891,+30.479272,-087.915344
01,003,011300,2,1484,+30.403420,-087.858050
01,003,011300,3,1031,+30.434335,-087.842721
