STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,POPULATION,LATITUDE,LONGITUDE
44,001,030100,1,1492,+41.754346,-071.335341
44,001,030100,2,882,+41.742912,-071.335880
44,001,030100,3,1222,+41.742363,-071.344873
44,001,030100,4,1058,+41.752983,-071.345233
44,001,030200,1,973,+41.760059,-071.327872
44,001,030200,2,1252,+41.742367,-071.322346
44,001,030200,3,963,+41.739498,-071.311363
44,001,030300,1,1356,+41.747204,-071.292325
44,001,030300,2,1670,+41.753547,-071.302019
44,001,030300,3,1505,+41.757178,-071.310249
44,001,030400,1,1107,+41.730336,-071.295988
44,001,030400,2,1609,+41.723662,-071.302828
44,001,030400,3,1221,+41.730351,-071.318917
44,001,030500,1,850,+41.732775,-071.281149
44,001,030500,2,1144,+41.729194,-071.274878
44,001,030500,3,1230,+41.731066,-071.284505
44,001,030601,1,866,+41.740793,-071.270567
44,001,030601,2,1353,+41.733544,-071.255568
44,001,030601,3,1122,+41.720261,-071.244346
44,001,030602,1,1211,+41.725009,-071.269847
44,001,030602,2,941,+41.716825,-071.264811
44,001,030602,3,1302,+41.716829,-071.275722
44,001,030602,4,592,+41.717989,-071.283053
44,001,030700,1,1012,+41.675981,-071.272308
44,001,030700,2,952,+41.673192,-071.271175
44,001,030700,3,877,+41.669107,-071.269864
44,001,030700,4,1155,+41.671876,-071.276433
44,001,030800,1,947,+41.673433,-071.263446
44,001,030800,2,1508,+41.665557,-071.264764
44,001,030800,3,746,+41.662794,-071.270905
44,001,030800,4,2449,+41.658603,-071.256101
44,001,030901,1,1952,+41.708173,-071.260197
44,001,030901,2,2769,+41.692607,-071.253752
44,001,030901,3,1550,+41.682383,-071.250813
44,001,030902,1,1331,+41.702846,-071.273236
44,001,030902,2,1824,+41.701487,-071.285014
44,001,030902,3,1391,+41.686404,-071.285895
44,001,030902,4,2491,+41.683231,-071.270900
44,003,020101,1,2505,+41.679825,-071.505615
44,003,020101,2,1355,+41.668495,-071.524493
44,003,020101,3,2578,+41.678151,-071.522463
44,003,020102,1,1563,+41.690596,-071.505562
44,003,020102,2,1304,+41.687307,-071.522949
44,003,020102,3,1969,+41.691327,-071.515589
44,003,020200,1,1722,+41.711017,-071.514783
44,003,020200,2,1345,+41.701587,-071.519485
44,003,020200,3,1838,+41.692339,-071.528717
44,003,020300,1,866,+41.717405,-071.529901
44,003,020300,2,1465,+41.711519,-071.526138
44,003,020300,3,1152,+41.706579,-071.527194
44,003,020300,4,972,+41.703058,-071.527219
44,003,020300,5,1378,+41.700878,-071.530202
44,003,020400,1,636,+41.726793,-071.520452
44,003,020400,2,779,+41.720412,-071.524458
44,003,020400,3,1504,+41.725451,-071.529233
44,003,020500,1,1369,+41.728643,-071.498483
44,003,020500,2,2080,+41.721535,-071.501301
44,003,020500,3,811,+41.714712,-071.500766
44,003,020601,1,1456,+41.725554,-071.540489
44,003,020601,2,1489,+41.709118,-071.539385
44,003,020601,3,1588,+41.711422,-071.565550
44,003,020601,4,1753,+41.717579,-071.552447
44,003,020602,1,1834,+41.696256,-071.568252
44,003,020602,2,1693,+41.687183,-071.574344
44,003,020603,1,2652,+41.673869,-071.542957
44,003,020603,2,1026,+41.677599,-071.562676
44,003,020603,3,2849,+41.670751,-071.568073
44,003,020604,1,1640,+41.700243,-071.551534
44,003,020604,2,1147,+41.699517,-071.537882
44,003,020604,3,2483,+41.687989,-071.541962
44,003,020701,1,1920,+41.697584,-071.732959
44,003,020702,1,1672,+41.688488,-071.624328
44,003,020702,2,2960,+41.693747,-071.664423
44,003,020703,1,2758,+41.714477,-071.597954
