STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,POPULATION,LATITUDE,LONGITUDE
29,001,950100,1,1446,+40.293543,-092.554891
29,001,950100,2,1337,+40.190083,-092.480664
29,001,950100,3,1019,+40.113847,-092.425158
29,001,950200,1,905,+40.252069,-092.695292
29,001,950200,2,855,+40.238922,-092.764619
29,001,950200,3,1259,+40.099902,-092.648723
29,001,950300,1,789,+40.213968,-092.600805
29,001,950300,2,650,+40.204005,-092.586148
29,001,950300,3,764,+40.199417,-092.580959
29,001,950300,4,748,+40.194129,-092.581143
29,001,950400,1,1350,+40.224452,-092.575554
29,001,950400,2,1614,+40.209982,-092.570159
29,001,950400,3,928,+40.195752,-092.561762
29,001,950500,1,2186,+40.173207,-092.575165
29,001,950500,2,550,+40.181198,-092.587727
29,001,950500,3,949,+40.186673,-092.573261
29,001,950500,4,876,+40.185730,-092.590224
29,001,950500,5,1729,+40.195820,-092.615885
29,001,950500,6,789,+40.192266,-092.588359
29,001,950900,1,844,+40.197088,-092.573634
29,001,950900,2,794,+40.192090,-092.573313
29,001,950900,3,639,+40.191347,-092.581824
29,001,951000,1,933,+40.188875,-092.584294
29,001,951000,2,514,+40.184080,-092.579145
29,001,951000,3,1140,+40.188181,-092.579051
29,003,010100,1,1330,+39.864410,-094.833926
29,003,010100,2,1888,+39.825341,-094.826571
29,003,010100,3,1428,+39.841414,-094.806752
29,003,010100,4,793,+39.854372,-094.704158
29,003,010200,1,1173,+39.951703,-094.841677
29,003,010200,2,1688,+39.947350,-094.815124
29,003,010200,3,859,+39.940554,-094.843811
29,003,010200,4,1057,+39.932176,-094.837939
29,003,010200,5,1961,+39.930484,-094.819371
29,003,010300,1,882,+40.029289,-094.951314
29,003,010300,2,1181,+39.911110,-094.915279
29,003,010400,1,975,+40.068388,-094.832903
29,003,010400,2,807,+40.040727,-094.702523
29,003,010400,3,1269,+39.919083,-094.700985
29,005,950100,1,753,+40.449200,-095.306034
29,005,950100,2,788,+40.335944,-095.393971
29,005,950100,3,751,+40.444364,-095.380269
29,005,950100,4,923,+40.439135,-095.386533
29,005,950200,1,1020,+40.397340,-095.526971
29,005,950200,2,534,+40.498081,-095.565970
29,005,950200,3,916,+40.415620,-095.507959
29,007,950100,1,739,+39.307641,-091.480771
29,007,950100,2,2273,+39.316076,-091.482151
29,007,950100,3,1168,+39.303980,-091.494334
29,007,950200,1,817,+39.279466,-091.832934
29,007,950200,2,551,+39.240214,-091.643462
29,007,950200,3,1229,+39.230666,-091.550349
29,007,950200,4,620,+39.185969,-091.765494
29,007,950200,5,1700,+39.102600,-091.795010
29,007,950300,1,1544,+39.291312,-092.230193
29,007,950300,2,824,+39.231891,-092.002082
29,007,950300,3,1241,+39.152386,-092.020895
29,007,950400,1,988,+39.181563,-091.879592
29,007,950400,2,1087,+39.174825,-091.869770
29,007,950400,3,867,+39.166410,-091.853888
29,007,950500,1,1576,+39.188921,-091.906673
29,007,950500,2,657,+39.183480,-091.885565
29,007,950500,3,637,+39.176640,-091.885189
29,007,950500,4,712,+39.175961,-091.893821
29,007,950600,1,1259,+39.166896,-091.907513
