STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,POPULATION,LATITUDE,LONGITUDE
53,001,950100,1,729,+47.155405,-118.464921
53,001,950100,2,1166,+47.123879,-118.374077
53,001,950100,3,552,+47.128463,-118.382780
53,001,950200,1,430,+46.812027,-118.281297
53,001,950200,2,721,+46.971099,-118.602428
53,001,950200,3,587,+46.932972,-118.815577
53,001,950300,1,1949,+46.791033,-119.185533
53,001,950300,2,1277,+46.793222,-119.098591
53,001,950300,3,1335,+46.840229,-119.217474
53,001,950300,4,1071,+46.788980,-119.260663
53,001,950300,5,1302,+46.818367,-119.196322
53,001,950400,1,1211,+46.827523,-119.158726
53,001,950400,2,1645,+46.829365,-119.169847
53,001,950500,1,2199,+46.819333,-119.159460
53,001,950500,2,2554,+46.816254,-119.172044
53,003,960100,1,1367,+46.297200,-117.039008
53,003,960100,2,773,+46.252902,-117.134447
53,003,960100,3,2164,+46.371274,-117.086977
53,003,960200,1,1078,+46.381397,-117.068243
53,003,960200,2,1046,+46.384480,-117.079871
53,003,960200,3,799,+46.393640,-117.090365
53,003,960200,4,1619,+46.406853,-117.098539
53,003,960300,1,1087,+46.420611,-117.057842
53,003,960300,2,894,+46.414684,-117.054860
53,003,960300,3,809,+46.418032,-117.048181
53,003,960300,4,985,+46.413313,-117.041852
53,003,960400,1,1105,+46.413283,-117.063262
53,003,960400,2,1060,+46.411363,-117.070522
53,003,960500,1,712,+46.409384,-117.053635
53,003,960500,2,712,+46.410120,-117.045464
53,003,960500,3,1156,+46.405481,-117.050568
53,003,960500,4,844,+46.401729,-117.049676
53,003,960600,1,767,+46.404734,-117.063451
53,003,960600,2,1279,+46.394133,-117.070951
53,003,960600,3,676,+46.389049,-117.055208
53,003,960600,4,691,+46.395209,-117.051773
53,005,010100,1,2383,+46.299904,-119.270678
53,005,010100,2,2065,+46.319278,-119.267887
53,005,010201,1,1540,+46.324522,-119.330641
53,005,010201,2,1857,+46.301583,-119.291626
53,005,010201,3,898,+46.296098,-119.289111
53,005,010202,1,432,+46.321632,-119.275258
53,005,010202,2,1452,+46.315413,-119.278281
53,005,010202,3,583,+46.309409,-119.279132
53,005,010202,4,1736,+46.303289,-119.280418
53,005,010202,5,1857,+46.297299,-119.278968
53,005,010300,1,1603,+46.285935,-119.301828
53,005,010300,2,1144,+46.274186,-119.301799
53,005,010300,3,1157,+46.266956,-119.294807
53,005,010300,4,1106,+46.270578,-119.307294
53,005,010400,1,2133,+46.286333,-119.293994
53,005,010400,2,777,+46.277271,-119.293867
53,005,010400,3,707,+46.271886,-119.293238
53,005,010500,1,1300,+46.289957,-119.281077
53,005,010500,2,0,+46.277606,-119.281715
53,005,010500,3,1722,+46.287025,-119.287791
53,005,010600,1,1358,+46.269583,-119.277174
53,005,010600,2,1290,+46.263313,-119.271869
53,005,010600,3,719,+46.264570,-119.279194
53,005,010600,4,521,+46.262020,-119.279141
53,005,010600,5,408,+46.264008,-119.258155
53,005,010701,1,614,+46.262225,-119.445069
53,005,010701,2,1524,+46.291834,-119.434874
53,005,010703,1,978,+46.303746,-119.348279
53,005,010703,2,540,+46.358321,-119.408135
53,005,010703,3,1285,+46.308114,-119.373625
53,005,010705,1,989,+46.265488,-119.335253
53,005,010705,2,675,+46.279316,-119.335365
53,005,010705,3,1331,+46.271181,-119.351576
53,005,010705,4,2273,+46.280949,-119.353121
53,005,010707,1,1684,+46.277977,-119.361904
53,005,010707,2,634,+46.266134,-119.359893
53,005,010707,3,173,+46.283343,-119.374039
53,005,010708,1,358,+46.292871,-119.358072
53,005,010708,2,563,+46.296288,-119.374491
53,005,010708,3,1065,+46.292429,-119.342509
53,005,010708,4,454,+46.291586,-119.333626
53,005,010803,1,1441,+46.240659,-119.298949
53,005,010803,2,767,+46.257199,-119.305496
53,005,010803,3,3138,+46.225127,-119.272890
53,005,010803,4,1344,+46.252312,-119.328466
53,005,010805,1,1670,+46.242435,-119.273033
53,005,010805,2,1255,+46.235074,-119.270103
53,005,010805,3,541,+46.235831,-119.223196
53,005,010805,4,2451,+46.232418,-119.256592
53,005,010807,1,1082,+46.235882,-119.388203
53,005,010809,1,1962,+46.218590,-119.239071
53,005,010809,2,1818,+46.230502,-119.243383
53,005,010809,3,2235,+46.212911,-119.234238
53,005,010810,1,1425,+46.205581,-119.269682
53,005,010810,2,2489,+46.222451,-119.252868
53,005,010810,3,634,+46.213433,-119.259910
53,005,010811,1,1492,+46.226688,-119.293779
53,005,010811,2,1608,+46.206396,-119.292642
53,005,010813,1,235,+46.199836,-119.254176
53,005,010813,2,1713,+46.192103,-119.211869
53,005,010813,3,3430,+46.205190,-119.227439
53,005,010813,4,1439,+46.203995,-119.206498
