STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,POPULATION,LATITUDE,LONGITUDE
40,001,376600,1,1093,+36.114854,-094.711505
40,001,376600,2,1750,+36.115351,-094.589303
40,001,376700,1,839,+36.027272,-094.606786
40,001,376700,2,1265,+35.951027,-094.596426
40,001,376700,3,791,+36.011817,-094.733843
40,001,376700,4,881,+35.995713,-094.567607
40,001,376700,5,1578,+35.986123,-094.573797
40,001,376800,1,1849,+35.726914,-094.714208
40,001,376800,2,840,+35.901738,-094.680306
40,001,376800,3,1280,+35.872129,-094.731281
40,001,376800,4,876,+35.811769,-094.751305
40,001,376900,1,2398,+35.821802,-094.635974
40,001,376900,2,929,+35.801787,-094.639498
40,001,376900,3,1208,+35.815358,-094.623384
40,001,377000,1,1584,+35.720707,-094.622220
40,001,377000,2,1343,+35.865735,-094.605336
40,001,377000,3,866,+35.833513,-094.555931
40,001,377000,4,1313,+35.767050,-094.551029
40,003,955600,1,564,+36.906664,-098.369463
40,003,955600,2,905,+36.735216,-098.258627
40,003,955700,1,1338,+36.749487,-098.364413
40,003,956000,1,1345,+36.546726,-098.339653
40,003,956000,2,1490,+36.545207,-098.275365
40,005,587600,1,643,+34.597414,-095.925365
40,005,587600,2,806,+34.463238,-096.010705
40,005,587700,1,695,+34.408617,-096.133896
40,005,587700,2,1342,+34.365298,-096.142659
40,005,587700,3,668,+34.379377,-096.109556
40,005,587700,4,1377,+34.383609,-096.131917
40,005,587800,1,1124,+34.322552,-096.184889
40,005,587800,2,1130,+34.287583,-096.335196
40,005,587800,3,1520,+34.230542,-096.220741
40,005,587900,1,1190,+34.309130,-095.938570
40,005,587900,2,2167,+34.212819,-095.900492
40,005,587900,3,1520,+34.277046,-096.095698
40,007,951600,1,946,+36.897594,-100.436291
40,007,951600,2,1099,+36.957637,-100.863872
40,007,951600,3,653,+36.851238,-100.879356
40,007,951700,1,593,+36.645100,-100.268335
40,007,951700,2,734,+36.629982,-100.730031
40,007,951800,1,642,+36.811284,-100.517426
40,007,951800,2,969,+36.813535,-100.527661
40,009,966100,1,1118,+35.415541,-099.385530
40,009,966100,2,2360,+35.387808,-099.403074
40,009,966100,3,627,+35.408868,-099.411540
40,009,966100,4,677,+35.415395,-099.413240
40,009,966100,5,803,+35.422707,-099.411890
40,009,966100,6,952,+35.432447,-099.395760
40,009,966100,7,863,+35.417851,-099.404983
40,009,966200,1,1176,+35.419989,-099.497030
40,009,966200,2,1220,+35.367858,-099.474136
40,009,966200,3,981,+35.404695,-099.424753
40,009,966200,4,1202,+35.414582,-099.420791
40,009,966200,5,1271,+35.414783,-099.429928
40,009,966200,6,1120,+35.421410,-099.430032
40,009,966500,1,789,+35.278529,-099.871170
40,009,966500,2,967,+35.212395,-099.869528
40,009,966800,1,2135,+35.266838,-099.593386
40,009,966800,2,2356,+35.289301,-099.632747
40,009,966800,3,1502,+35.300172,-099.637142
40,011,958600,1,831,+36.116959,-098.337514
40,011,958600,2,694,+36.111878,-098.306658
40,011,958700,1,880,+36.098704,-098.555909
40,011,958700,2,857,+36.036710,-098.582990
40,011,958800,1,484,+35.798465,-098.501867
40,011,958800,2,736,+35.907216,-098.363591
40,011,958900,1,725,+35.851850,-098.426713
40,011,958900,2,2773,+35.874625,-098.397567
40,011,958900,3,1062,+35.845077,-098.415002
40,011,958900,4,964,+35.850958,-098.409643
40,011,959000,1,648,+35.591374,-098.559929
40,011,959000,2,1289,+35.631589,-098.326788
40,013,795600,1,1565,+33.998820,-096.019605
40,013,795600,2,1135,+33.878192,-096.188542
40,013,795700,1,1619,+34.045640,-096.214420
40,013,795700,2,850,+34.019265,-096.141034
40,013,795700,3,1095,+34.126312,-096.264300
40,013,795900,1,839,+33.770163,-096.363869
40,013,795900,2,872,+33.834511,-096.388401
40,013,796001,1,1569,+33.981419,-096.537004
40,013,796001,2,1907,+34.080920,-096.398032
40,013,796001,3,2252,+34.025526,-096.510527
40,013,796002,1,1425,+33.941672,-096.435929
40,013,796002,2,1756,+33.937114,-096.325364
40,013,796002,3,1122,+33.931646,-096.422801
40,013,796100,1,2499,+34.010487,-096.417932
40,013,796100,2,2974,+34.034470,-096.386700
40,013,796100,3,1414,+34.001308,-096.395085
40,013,796100,4,1104,+33.987097,-096.427506
40,013,796200,1,1684,+34.011480,-096.381883
40,013,796200,2,639,+34.001374,-096.375350
40,013,796200,3,2074,+34.004697,-096.381932
40,013,796300,1,860,+33.997741,-096.384861
40,013,796300,2,849,+33.995266,-096.379427
40,013,796400,1,1105,+33.988227,-096.394219
40,013,796400,2,841,+33.986526,-096.382377
40,013,796500,1,1271,+34.006365,-096.343914
40,013,796500,2,575,+33.981578,-096.359170
40,013,796500,3,799,+33.991120,-096.369658
40,013,796600,1,1318,+33.872341,-096.476104
40,013,796600,2,1862,+33.854551,-096.503620
40,013,796600,3,1050,+33.908574,-096.546065
40,013,796600,4,1492,+33.867217,-096.554774
40,015,161600,1,1164,+35.389148,-098.394274
40,015,161600,2,3620,+35.458865,-098.360377
40,015,161600,3,717,+35.328444,-098.189572
40,015,161600,4,845,+35.306132,-098.349745
40,015,161700,1,1031,+35.389749,-098.554148
40,015,161700,2,725,+35.547951,-098.577125
40,015,161800,1,626,+35.235055,-098.519116
40,015,161800,2,1307,+35.114239,-098.586364
40,015,161800,3,1282,+35.081261,-098.592674
40,015,161900,1,954,+35.125606,-098.422215
40,015,161900,2,745,+35.100373,-098.440247
40,015,162000,1,832,+35.120442,-098.253169
40,015,162000,2,826,+35.021749,-098.283794
40,015,162000,3,695,+35.029022,-098.189151
40,015,162000,4,997,+35.213014,-098.244040
40,015,162100,1,1599,+35.060421,-098.262343
40,015,162100,2,930,+35.079229,-098.223141
40,015,162100,3,770,+35.065096,-098.234177
40,015,162100,4,802,+35.072563,-098.237120
40,015,162100,5,646,+35.075909,-098.245922
40,015,162100,6,1033,+35.065532,-098.246663
40,015,162100,7,1016,+35.084846,-098.271815
40,015,162100,8,675,+35.069439,-098.250471
40,015,162200,1,940,+34.926584,-098.395341
40,015,162200,2,1087,+34.886210,-098.354677
40,015,162200,3,847,+34.898741,-098.363231
40,015,162300,1,1369,+34.901383,-098.207147
40,015,162300,2,1520,+34.927394,-098.152287
40,017,300100,1,710,+35.634686,-098.157289
40,017,300100,2,849,+35.555454,-098.234844
40,017,300100,3,910,+35.432515,-098.218644
40,017,300201,1,911,+35.663152,-097.830537
40,017,300201,2,1887,+35.650809,-097.760190
40,017,300201,3,1122,+35.665532,-097.705455
40,017,300201,4,1343,+35.701703,-097.731410
40,017,300202,1,2261,+35.529896,-097.909257
40,017,300202,2,611,+35.705023,-098.005920
40,017,300202,3,1436,+35.582080,-097.979206
40,017,300300,1,1208,+35.533501,-097.941368
40,017,300300,2,864,+35.533230,-097.949978
40,017,300300,3,1309,+35.525943,-097.946953
40,017,300400,1,536,+35.540708,-097.960775
40,017,300400,2,591,+35.534312,-097.961175
40,017,300500,1,632,+35.526585,-097.956310
40,017,300500,2,701,+35.530950,-097.964056
40,017,300500,3,908,+35.527786,-097.964847
40,017,300500,4,837,+35.524171,-097.966559
40,017,300600,1,1052,+35.516881,-097.956982
40,017,300600,2,2149,+35.513730,-097.963910
40,017,300700,1,928,+35.502054,-097.965574
40,017,300700,2,1249,+35.443133,-097.863662
40,017,300700,3,1185,+35.409524,-097.966885
40,017,300700,4,2811,+35.531041,-097.994029
40,017,300801,1,2846,+35.568501,-097.700836
40,017,300801,2,1383,+35.645109,-097.716811
40,017,300801,3,909,+35.624427,-097.770591
40,017,300801,4,1713,+35.575889,-097.785914
40,017,300801,5,1170,+35.610309,-097.703678
40,017,300802,1,1559,+35.585741,-097.721435
40,017,300802,2,954,+35.588491,-097.734645
