STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,POPULATION,LATITUDE,LONGITUDE
13,001,950100,1,1163,+31.868926,-082.209619
13,001,950100,2,2027,+31.890127,-082.363583
13,001,950200,1,1791,+31.812768,-082.314332
13,001,950200,2,1532,+31.807110,-082.371621
13,001,950200,3,1207,+31.782958,-082.311179
13,001,950300,1,703,+31.773346,-082.356291
13,001,950300,2,1410,+31.773197,-082.378038
13,001,950300,3,1273,+31.757771,-082.352967
13,001,950300,4,1790,+31.750432,-082.338100
13,001,950400,1,579,+31.740198,-082.206482
13,001,950400,2,897,+31.581911,-082.184743
13,001,950500,1,1090,+31.647332,-082.293964
13,001,950500,2,1698,+31.778751,-082.478778
13,001,950500,3,1076,+31.687905,-082.397103
13,003,960100,1,1061,+31.362604,-083.044347
13,003,960100,2,1016,+31.331211,-083.035408
13,003,960200,1,1698,+31.355380,-082.887281
13,003,960200,2,1390,+31.307857,-082.842230
13,003,960200,3,1965,+31.272899,-082.849679
13,003,960300,1,1245,+31.296033,-082.736171
13,005,970100,1,1313,+31.519936,-082.357150
13,005,970100,2,683,+31.571986,-082.392552
13,005,970100,3,1061,+31.617596,-082.461793
13,005,970201,1,1614,+31.588240,-082.554382
13,005,970201,2,1129,+31.564949,-082.489334
13,005,970201,3,1490,+31.544081,-082.459911
13,005,970202,1,2008,+31.508703,-082.501866
13,005,970202,2,1258,+31.504028,-082.438947
13,005,970202,3,540,+31.536824,-082.466947
13,007,960100,1,1108,+31.349091,-084.342709
13,007,960100,2,1090,+31.282840,-084.406408
13,007,960200,1,622,+31.374768,-084.555006
13,007,960200,2,631,+31.212146,-084.544414
13,009,970100,1,1643,+33.142139,-083.159651
13,009,970100,2,1178,+33.091724,-083.168957
13,009,970100,3,2580,+33.054993,-083.141400
13,009,970200,1,1007,+33.181324,-083.274233
13,009,970200,2,2326,+33.156103,-083.254176
13,009,970200,3,2258,+33.122430,-083.217320
13,009,970200,4,617,+33.097909,-083.227452
13,009,970200,5,675,+33.086533,-083.222706
13,009,970300,1,2652,+33.165152,-083.326769
13,009,970300,2,3446,+33.124333,-083.261157
13,009,970400,1,943,+33.107533,-083.236978
13,009,970400,2,873,+33.107054,-083.247594
13,009,970400,3,940,+33.095830,-083.239846
13,009,970400,4,421,+33.090420,-083.231913
13,009,970400,5,1159,+33.084200,-083.231777
13,009,970500,1,3312,+33.077118,-083.235650
13,009,970500,2,771,+33.085110,-083.245544
13,009,970500,3,3031,+33.090122,-083.343093
13,009,970600,1,1294,+33.062085,-083.237014
13,009,970600,2,924,+33.065497,-083.259724
13,009,970600,3,681,+33.049571,-083.235227
13,009,970600,4,1024,+33.044763,-083.243724
13,009,970701,1,643,+33.075462,-083.219772
13,009,970701,2,594,+33.059631,-083.223362
13,009,970701,3,1395,+33.052397,-083.222610
13,009,970702,1,1002,+33.063117,-083.210655
13,009,970702,2,1295,+33.048463,-083.213008
13,009,970800,1,2448,+33.011159,-083.222868
13,009,970800,2,1637,+33.038335,-083.283631
13,009,970800,3,1394,+32.982864,-083.271860
13,009,970800,4,1557,+33.002540,-083.341947
13,011,970100,1,2399,+34.431541,-083.570135
13,011,970100,2,2809,+34.457564,-083.492352
13,011,970200,1,2594,+34.353305,-083.455599
13,011,970200,2,2423,+34.360797,-083.535329
13,011,970300,1,1980,+34.360226,-083.626705
13,011,970300,2,2386,+34.272050,-083.538576
13,011,970400,1,3804,+34.259656,-083.411305
13,013,180103,1,4668,+34.079861,-083.812847
13,013,180104,1,2016,+33.999989,-083.840104
13,013,180105,1,2501,+34.045098,-083.815242
13,013,180106,1,1604,+34.019666,-083.838750
13,013,180106,2,1020,+34.034295,-083.848020
13,013,180107,1,1491,+34.013666,-083.772177
13,013,180107,2,2363,+34.015473,-083.804028
13,013,180108,1,1387,+33.981853,-083.822369
13,013,180108,2,1544,+33.990052,-083.807668
13,013,180203,1,1884,+33.980864,-083.696551
13,013,180203,2,1303,+33.993406,-083.703080
13,013,180204,1,1196,+33.986785,-083.716294
13,013,180204,2,1220,+33.970364,-083.708917
13,013,180205,1,1413,+33.982185,-083.749088
13,013,180205,2,690,+33.990171,-083.733236
13,013,180205,3,1939,+34.003100,-083.730444
13,013,180206,1,1360,+34.019273,-083.720389
13,013,180206,2,1527,+34.002167,-083.717558
13,013,180301,1,2062,+33.989867,-083.661003
13,013,180302,1,2395,+34.029776,-083.690251
13,013,180302,2,3354,+34.010708,-083.686516
13,013,180303,1,2075,+34.042231,-083.748467
13,013,180303,2,2154,+34.012616,-083.740558
13,013,180401,1,1667,+33.956040,-083.621352
13,013,180401,2,3524,+34.016916,-083.617102
13,013,180402,1,655,+33.957352,-083.595432
13,013,180402,2,4293,+33.980964,-083.581411
13,013,180402,3,1045,+33.967147,-083.606325
13,013,180501,1,5079,+33.949467,-083.778993
13,013,180502,1,1819,+33.936519,-083.661507
13,013,180502,2,1442,+33.919454,-083.688839
13,013,180502,3,783,+33.930769,-083.713653
13,013,180502,4,490,+33.949710,-083.724781
13,013,180503,1,5404,+33.919760,-083.743686
13,015,960101,1,1694,+34.372666,-084.744898
13,015,960102,1,3267,+34.239995,-084.721984
