STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,POPULATION,LATITUDE,LONGITUDE
20,001,952600,1,2011,+37.877078,-095.191793
20,001,952700,1,1141,+37.947801,-095.336677
20,001,952700,2,1033,+37.921157,-095.349514
20,001,952800,1,1291,+37.935975,-095.404961
20,001,952800,2,1518,+37.935335,-095.391254
20,001,952800,3,1190,+37.926393,-095.398365
20,001,952900,1,1055,+37.920314,-095.403964
20,001,952900,2,633,+37.919475,-095.394431
20,001,952900,3,679,+37.902971,-095.398388
20,001,953000,1,771,+37.820614,-095.448385
20,001,953000,2,737,+37.816282,-095.434802
20,001,953000,3,595,+37.810695,-095.437633
20,001,953000,4,717,+37.806287,-095.436818
20,003,953600,1,1823,+38.322944,-095.199363
20,003,953600,2,705,+38.284048,-095.249636
20,003,953600,3,821,+38.277806,-095.250054
20,003,953600,4,1755,+38.282218,-095.236843
20,003,953700,1,1112,+38.266654,-095.421615
20,003,953700,2,1001,+38.082683,-095.347958
20,003,953700,3,885,+38.152288,-095.185672
20,005,081600,1,1037,+39.563736,-095.478300
20,005,081600,2,834,+39.512099,-095.406089
20,005,081600,3,690,+39.596820,-095.259793
20,005,081600,4,987,+39.470312,-095.155888
20,005,081600,5,940,+39.503697,-095.301704
20,005,081700,1,2306,+39.577280,-095.115097
20,005,081700,2,1909,+39.573493,-095.155771
20,005,081700,3,1227,+39.576805,-095.132965
20,005,081700,4,961,+39.565808,-095.137546
20,005,081800,1,838,+39.547005,-095.146776
20,005,081800,2,877,+39.541778,-095.123003
20,005,081800,3,1192,+39.553422,-095.120432
20,005,081900,1,940,+39.563237,-095.126406
20,005,081900,2,793,+39.569527,-095.126065
20,005,081900,3,631,+39.565917,-095.125155
20,005,081900,4,762,+39.567783,-095.117587
20,007,968100,1,562,+37.400958,-098.693309
20,007,968100,2,1002,+37.291781,-098.579682
20,007,968100,3,693,+37.280594,-098.584617
20,007,968100,4,881,+37.272900,-098.512646
20,007,968200,1,909,+37.031990,-098.554217
20,007,968200,2,814,+37.061126,-098.465302
20,009,971100,1,484,+38.567258,-098.629886
20,009,971100,2,1008,+38.498522,-098.543451
20,009,971100,3,596,+38.354843,-098.584694
20,009,971100,4,903,+38.361468,-098.581744
20,009,971100,5,980,+38.341053,-098.579395
20,009,971200,1,618,+38.579108,-098.892413
20,009,971200,2,1086,+38.356212,-098.956052
20,009,971300,1,603,+38.525271,-098.779652
20,009,971300,2,555,+38.489022,-098.779172
20,009,971300,3,1205,+38.518345,-098.778745
20,009,971300,4,709,+38.516039,-098.771400
20,009,971400,1,1173,+38.379280,-098.769170
20,009,971400,2,724,+38.372336,-098.771477
20,009,971400,3,676,+38.371938,-098.759202
20,009,971500,1,1218,+38.378610,-098.788841
20,009,971500,2,963,+38.366531,-098.800203
20,009,971500,3,1304,+38.361204,-098.804548
20,009,971600,1,943,+38.373546,-098.779195
20,009,971600,2,742,+38.373961,-098.788644
20,009,971600,3,742,+38.368097,-098.785318
20,009,971600,4,855,+38.367011,-098.777603
20,009,971600,5,666,+38.362427,-098.783702
20,009,971700,1,1351,+38.364541,-098.760577
20,009,971700,2,835,+38.365116,-098.771113
20,009,971700,3,760,+38.358839,-098.765569
20,009,971800,1,922,+38.399948,-098.736790
20,009,971800,2,498,+38.411855,-098.786481
20,009,971800,3,1859,+38.357287,-098.749822
20,009,971800,4,1762,+38.364210,-098.816940
20,009,971800,5,934,+38.313176,-098.745198
20,011,955600,1,901,+37.932654,-094.997939
20,011,955600,2,790,+38.001590,-094.780176
20,011,955600,3,1083,+37.915760,-094.734571
20,011,955700,1,1348,+37.827264,-094.910392
20,011,955700,2,984,+37.732360,-094.770231
20,011,955800,1,1864,+37.828074,-094.725493
20,011,955800,2,569,+37.837441,-094.713560
20,011,955800,3,662,+37.832237,-094.713166
20,011,955800,4,696,+37.821206,-094.710928
20,011,955900,1,1019,+37.846549,-094.678594
20,011,955900,2,809,+37.839061,-094.687560
20,011,955900,3,870,+37.825489,-094.692752
20,011,955900,4,704,+37.810720,-094.675066
20,011,956000,1,692,+37.840441,-094.709231
20,011,956000,2,619,+37.839960,-094.697508
20,011,956000,3,1563,+37.829231,-094.705056
20,013,480600,1,1079,+39.889327,-095.709649
20,013,480600,2,973,+39.715962,-095.671229
20,013,480600,3,871,+39.949334,-095.513623
20,013,480700,1,565,+39.850629,-095.529063
20,013,480700,2,1136,+39.847992,-095.535739
20,013,480700,3,1287,+39.859624,-095.534078
20,013,480700,4,614,+39.852981,-095.534165
20,013,480800,1,628,+39.819580,-095.423989
20,013,480800,2,921,+39.713089,-095.470606
20,013,480800,3,1298,+39.664714,-095.524721
20,013,480800,4,612,+39.667618,-095.531601
20,015,020100,1,1564,+38.016329,-096.903347
20,015,020100,2,2677,+37.806964,-096.790942
20,015,020100,3,2012,+37.704583,-096.709520
20,015,020201,1,3611,+37.702202,-096.975781
20,015,020201,2,1489,+37.694332,-096.883931
20,015,020201,3,2076,+37.811487,-096.862912
20,015,020202,1,2552,+37.718213,-097.143976
20,015,020202,2,1230,+37.699570,-097.142958
20,015,020202,3,706,+37.686727,-097.150592
20,015,020202,4,2439,+37.687500,-097.141782
20,015,020202,5,1416,+37.686232,-097.130257
20,015,020203,1,1876,+37.708213,-097.128790
20,015,020203,2,2562,+37.669468,-097.124486
20,015,020203,3,710,+37.685824,-097.062871
20,015,020203,4,636,+37.716265,-097.060485
20,015,020300,1,2446,+37.839576,-096.842160
20,015,020300,2,829,+37.829445,-096.855801
20,015,020300,3,608,+37.822427,-096.856642
20,015,020400,1,1014,+37.818020,-096.853052
20,015,020400,2,1545,+37.811419,-096.856939
20,015,020500,1,980,+37.821370,-096.864037
20,015,020500,2,1828,+37.820108,-096.881410
20,015,020500,3,1575,+37.813549,-096.867492
20,015,020500,4,1058,+37.806388,-096.865055
20,015,020600,1,1122,+37.961507,-097.132689
20,015,020600,2,691,+37.943281,-097.012348
20,015,020600,3,2247,+37.793012,-097.004026
20,015,020600,4,2103,+37.797004,-097.108145
20,015,020600,5,1524,+37.795880,-096.997564
20,015,020700,1,2182,+37.695457,-096.968746
20,015,020700,2,602,+37.694803,-096.984053
20,015,020700,3,1220,+37.690249,-096.975885
20,015,020800,1,1241,+37.683211,-096.974100
20,015,020800,2,1873,+37.683312,-096.982734
20,015,020901,1,657,+37.604079,-096.871551
20,015,020901,2,1216,+37.594148,-097.024132
20,015,020901,3,2271,+37.615883,-097.116141
20,015,020902,1,2367,+37.574182,-097.134578
20,015,020902,2,1473,+37.558776,-097.127850
20,015,020903,1,1208,+37.524735,-097.086024
20,015,020903,2,1517,+37.515677,-097.013400
20,015,020903,3,927,+37.520746,-096.939428
20,017,960600,1,630,+38.419380,-096.563972
20,017,960600,2,543,+38.396283,-096.535707
20,017,960600,3,933,+38.367524,-096.542246
20,017,960600,4,684,+38.259454,-096.597246
20,019,964600,1,477,+37.207299,-096.255382
20,019,964600,2,631,+37.104828,-096.500840
20,019,964600,3,719,+37.124885,-096.191209
20,019,964600,4,787,+37.124963,-096.173630
20,019,964600,5,563,+37.068570,-096.041864
20,019,964600,6,492,+37.031499,-096.231203
20,021,958100,1,1209,+37.268688,-094.833321
20,021,958100,2,965,+37.310824,-094.775828
20,021,958100,3,822,+37.276018,-094.689680
20,021,958200,1,1289,+37.177899,-094.975854
20,021,958200,2,1039,+37.057992,-094.823764
20,021,958300,1,1188,+37.169259,-094.832946
20,021,958300,2,942,+37.174042,-094.853159
20,021,958300,3,833,+37.167459,-094.851243
20,021,958300,4,1068,+37.170486,-094.840512
20,021,958400,1,1830,+37.109070,-094.707381
20,021,958400,2,867,+37.064331,-094.697959
20,021,958400,3,1122,+37.029275,-094.677203
20,021,958500,1,1262,+37.085586,-094.641247
20,021,958500,2,694,+37.074946,-094.630560
20,021,958500,3,707,+37.066025,-094.631075
20,021,958500,4,1191,+37.059503,-094.639933
20,021,958600,1,1271,+37.032114,-094.736023
20,021,958600,2,816,+37.016673,-094.743146
20,021,958600,3,707,+37.024000,-094.735580
20,021,958600,4,641,+37.016527,-094.733491
20,021,958600,5,1140,+37.012008,-094.727607
20,023,950200,1,517,+39.774598,-101.859668
20,023,950200,2,571,+39.768523,-101.800172
20,023,950200,3,857,+39.774711,-101.799253
20,023,950200,4,781,+39.756359,-101.548307
20,025,967100,1,1210,+37.394763,-099.937603
20,025,967100,2,1005,+37.164866,-099.795529
20,027,458100,1,545,+39.542327,-097.219148
20,027,458100,2,1339,+39.404219,-097.130588
20,027,458100,3,1214,+39.214104,-097.016068
20,027,458100,4,796,+39.216172,-097.209032
20,027,458200,1,622,+39.374512,-097.128101
20,027,458200,2,1366,+39.387015,-097.118002
20,027,458200,3,639,+39.378712,-097.124716
20,027,458200,4,991,+39.386340,-097.128397
20,027,458200,5,1023,+39.376187,-097.115751
20,029,977100,1,782,+39.591753,-097.402012
20,029,977100,2,960,+39.520055,-097.550007
20,029,977100,3,605,+39.348263,-097.451889
20,029,977200,1,567,+39.563001,-097.647128
20,029,977200,2,597,+39.567815,-097.644438
20,029,977200,3,1129,+39.567394,-097.652277
20,029,977300,1,740,+39.570824,-097.669324
20,029,977300,2,578,+39.563065,-097.660955
20,029,977300,3,886,+39.564150,-097.669866
20,029,977300,4,1240,+39.567244,-097.663182
20,029,977400,1,614,+39.578068,-097.811411
20,029,977400,2,835,+39.374406,-097.813890
20,031,966100,1,1062,+38.394642,-095.611285
20,031,966100,2,1641,+38.159437,-095.632451
20,031,966200,1,552,+38.097476,-095.864307
20,031,966200,2,981,+38.251918,-095.800305
20,031,966200,3,1414,+38.406142,-095.854040
20,031,966300,1,1186,+38.201501,-095.742155
20,031,966300,2,800,+38.189208,-095.744064
20,031,966300,3,965,+38.190450,-095.758993
20,033,967600,1,572,+37.201052,-099.484587
20,033,967600,2,446,+37.215200,-099.288418
20,033,967600,3,873,+37.270109,-099.326192
20,035,493100,1,622,+37.161541,-096.696425
20,035,493100,2,808,+37.171185,-096.859697
20,035,493100,3,1299,+37.349633,-096.738273
20,035,493200,1,1429,+37.358956,-096.963166
20,035,493200,2,1637,+37.405406,-097.108367
20,035,493300,1,988,+37.121841,-097.020338
20,035,493300,2,1772,+37.213085,-097.009973
20,035,493400,1,1361,+37.229061,-097.000594
20,035,493400,2,1237,+37.238882,-097.004301
20,035,493500,1,827,+37.249768,-096.989775
20,035,493500,2,1145,+37.242474,-096.984467
20,035,493500,3,2081,+37.255583,-096.970862
20,035,493500,4,1138,+37.249997,-096.981018
20,035,493600,1,710,+37.235485,-096.992772
20,035,493600,2,1285,+37.237529,-096.967252
20,035,493600,3,929,+37.235943,-096.979659
20,035,493600,4,707,+37.233060,-096.986419
20,035,493600,5,736,+37.237896,-096.986751
20,035,493700,1,1435,+37.071990,-097.035649
20,035,493700,2,2166,+37.085496,-097.039977
20,035,493800,1,851,+37.083860,-097.061682
20,035,493800,2,951,+37.087827,-097.052085
20,035,493800,3,860,+37.075583,-097.043669
20,035,493800,4,1339,+37.068724,-097.043958
20,035,493800,5,650,+37.074826,-097.052209
20,035,493900,1,1752,+37.062393,-096.988227
20,035,493900,2,925,+37.013959,-097.029043
20,035,493900,3,756,+37.043635,-097.073800
20,035,494000,1,966,+37.061188,-097.045179
20,035,494000,2,729,+37.050671,-097.043301
20,035,494000,3,681,+37.057908,-097.038589
20,035,494100,1,990,+37.056733,-097.034857
20,035,494100,2,549,+37.046897,-097.031979
20,037,956600,1,1178,+37.585324,-094.693552
20,037,956600,2,874,+37.546711,-094.702968
20,037,956600,3,825,+37.539191,-094.701302
20,037,956600,4,1355,+37.540469,-094.655579
20,037,956700,1,1224,+37.611080,-094.936577
20,037,956700,2,974,+37.407835,-095.007804
20,037,956700,3,684,+37.404581,-094.858181
20,037,956700,4,845,+37.346094,-094.822159
20,037,956800,1,1050,+37.513937,-094.852693
20,037,956800,2,1235,+37.508396,-094.845517
20,037,956800,3,1198,+37.507283,-094.827278
20,037,956900,1,1305,+37.466510,-094.705607
20,037,956900,2,1052,+37.457964,-094.693909
20,037,956900,3,1895,+37.449200,-094.692285
20,037,957000,1,1531,+37.417663,-094.670446
20,037,957000,2,1803,+37.417201,-094.688981
20,037,957100,1,638,+37.434745,-094.695797
20,037,957100,2,1158,+37.428639,-094.700614
20,037,957100,3,914,+37.422077,-094.699984
20,037,957200,1,1430,+37.416163,-094.722420
20,037,957200,2,802,+37.429102,-094.708321
20,037,957300,1,1537,+37.383689,-094.739709
20,037,957300,2,1641,+37.390412,-094.709101
20,037,957400,1,666,+37.406958,-094.719157
20,037,957400,2,905,+37.407231,-094.713135
20,037,957400,3,588,+37.400018,-094.713488
20,037,957500,1,890,+37.413171,-094.705804
20,037,957500,2,665,+37.404663,-094.705001
20,037,957500,3,815,+37.399446,-094.705521
20,037,957600,1,953,+37.399881,-094.694804
20,037,957600,2,2923,+37.379429,-094.677961
20,037,957600,3,1535,+37.392413,-094.700641
20,037,957600,4,978,+37.386285,-094.699672
20,037,957600,5,1068,+37.385948,-094.690034
20,039,951100,1,1104,+39.774736,-100.427320
20,039,951200,1,529,+39.821482,-100.522299
20,039,951200,2,639,+39.825170,-100.526063
20,039,951200,3,689,+39.819250,-100.535949
20,041,084100,1,1595,+38.982697,-097.204310
20,041,084100,2,859,+39.081173,-097.130459
20,041,084100,3,611,+38.971900,-097.015813
20,041,084100,4,993,+38.976603,-097.025754
20,041,084200,1,632,+38.721342,-097.256116
20,041,084200,2,780,+38.865754,-097.255165
20,041,084200,3,1113,+38.920539,-097.370263
20,041,084300,1,1647,+38.918136,-097.238173
20,041,084300,2,711,+38.910462,-097.230899
20,041,084400,1,1108,+38.922317,-097.204737
20,041,084400,2,1691,+38.924711,-097.214763
20,041,084400,3,1286,+38.917388,-097.214912
20,041,084400,4,1056,+38.932969,-097.211689
20,041,084500,1,1066,+38.858319,-097.021944
20,041,084500,2,937,+38.688573,-097.048508
20,041,084500,3,1101,+38.907499,-097.117079
20,041,084600,1,1214,+38.674505,-096.939722
20,041,084600,2,616,+38.670724,-096.955754
20,041,084600,3,738,+38.667462,-096.942971
20,043,020100,1,559,+39.914251,-095.266075
20,043,020100,2,1111,+39.858085,-095.270534
20,043,020100,3,638,+39.747325,-095.261747
20,043,020200,1,624,+39.804170,-095.090801
20,043,020200,2,1010,+39.785435,-095.086146
20,043,020200,3,554,+39.708618,-095.131604
20,043,020300,1,1199,+39.778633,-094.953919
20,043,020300,2,657,+39.759883,-094.982971
20,043,020300,3,660,+39.759409,-094.885786
20,043,020300,4,933,+39.753342,-094.898604
20,045,000100,1,685,+39.000726,-095.226308
20,045,000100,2,1282,+38.982290,-095.226543
20,045,000100,3,880,+38.976130,-095.222058
20,045,000200,1,721,+38.963223,-095.222546
20,045,000200,2,1526,+38.964228,-095.231190
20,045,000200,3,812,+38.958695,-095.228915
20,045,000200,4,1189,+38.953420,-095.230919
20,045,000200,5,1193,+38.953322,-095.218956
20,045,000200,6,1378,+38.951319,-095.210676
20,045,000300,1,2303,+38.964466,-095.240359
20,045,000300,2,868,+38.965767,-095.245793
20,045,000300,3,1634,+38.958854,-095.239013
20,045,000300,4,2562,+38.953498,-095.242085
20,045,000400,1,409,+38.958091,-095.243961
20,045,000400,2,3758,+38.953790,-095.256065
20,045,000501,1,1800,+38.981633,-095.252820
20,045,000501,2,1427,+38.975631,-095.250527
20,045,000502,1,1237,+38.970003,-095.254795
20,045,000502,2,2711,+38.963147,-095.254132
20,045,000502,3,1418,+38.970222,-095.245049
20,045,000603,1,3207,+38.976440,-095.298978
20,045,000603,2,2579,+38.986410,-095.285161
20,045,000604,1,1725,+38.988935,-095.269587
20,045,000604,2,1259,+38.977605,-095.266137
20,045,000604,3,1059,+38.984373,-095.270194
20,045,000604,4,1036,+38.978262,-095.275331
20,045,000702,1,1083,+38.969864,-095.272649
20,045,000702,2,2370,+38.962261,-095.273318
20,045,000702,3,1110,+38.961357,-095.264164
20,045,000702,4,1842,+38.965109,-095.283847
20,045,000797,1,1309,+38.949683,-095.284293
20,045,000797,2,1180,+38.946668,-095.274604
20,045,000797,3,2297,+38.948932,-095.301605
20,045,000801,1,1231,+38.938419,-095.305792
20,045,000801,2,4267,+38.937927,-095.290023
20,045,000802,1,2322,+38.932157,-095.270103
20,045,000802,2,1307,+38.924767,-095.267162
20,045,000802,3,2011,+38.938714,-095.268673
20,045,000901,1,548,+38.946453,-095.247470
20,045,000901,2,1260,+38.946913,-095.255340
20,045,000901,3,1023,+38.939066,-095.243737
20,045,000901,4,1701,+38.938483,-095.252283
20,045,000901,5,1236,+38.939386,-095.257740
20,045,000902,1,2118,+38.929793,-095.252538
20,045,001001,1,1519,+38.946705,-095.235766
20,045,001001,2,1278,+38.939089,-095.235178
20,045,001002,1,1922,+38.944285,-095.218871
20,045,001002,2,1367,+38.931530,-095.206755
20,045,001002,3,2458,+38.936665,-095.214168
20,045,001201,1,1734,+38.876241,-095.212424
20,045,001202,1,2037,+38.917285,-095.110043
20,045,001202,2,3193,+38.935113,-095.089205
20,045,001202,3,2065,+38.936627,-095.103913
20,045,001203,1,1584,+38.788531,-095.206342
20,045,001203,2,2037,+38.785051,-095.141586
20,045,001203,3,1098,+38.777266,-095.179923
20,045,001203,4,1932,+38.775584,-095.192264
20,045,001400,1,1849,+38.865565,-095.302691
20,045,001400,2,1414,+38.972710,-095.410250
20,045,001400,3,1348,+38.815100,-095.385165
20,045,001500,1,1357,+39.003982,-095.293407
20,045,001500,2,1074,+39.037369,-095.420830
20,045,001600,1,1253,+38.960713,-095.297159
20,045,001600,2,4788,+38.960825,-095.317560
20,045,001600,3,2646,+38.967356,-095.297075
20,047,969600,1,887,+37.914472,-099.190795
20,047,969600,2,625,+37.893691,-099.452882
20,047,969700,1,512,+37.925971,-099.416526
20,047,969700,2,1013,+37.921303,-099.407017
20,049,965100,1,506,+37.465376,-096.146862
20,049,965100,2,503,+37.418725,-096.408544
20,049,965100,3,790,+37.469035,-096.263149
20,049,965100,4,521,+37.364398,-096.304118
20,049,965100,5,562,+37.371301,-096.064151
20,051,072600,1,697,+38.788374,-099.204222
20,051,072600,2,798,+38.950129,-099.205564
20,051,072600,3,1290,+38.855575,-099.148261
20,051,072701,1,1162,+38.873598,-099.311316
20,051,072701,2,1110,+38.889279,-099.308799
20,051,072701,3,1132,+38.881425,-099.304297
20,051,072701,4,1014,+38.881486,-099.312418
20,051,072701,5,1003,+38.874352,-099.303652
20,051,072702,1,1735,+38.878562,-099.287997
20,051,072702,2,1132,+38.852908,-099.299666
20,051,072800,1,1601,+38.897207,-099.346544
20,051,072800,2,909,+38.888990,-099.324260
20,051,072800,3,1496,+38.895782,-099.328679
20,051,072800,4,909,+38.880629,-099.322073
20,051,072800,5,1975,+38.888386,-099.337816
20,051,072800,6,786,+38.883055,-099.332262
20,051,072900,1,962,+38.863595,-099.327677
20,051,072900,2,977,+38.872853,-099.322261
20,051,072900,3,1057,+38.875904,-099.327713
20,051,072900,4,907,+38.877871,-099.333701
20,051,072900,5,1130,+38.869285,-099.340055
20,051,072900,6,1251,+38.870011,-099.336509
20,051,073000,1,1207,+38.852289,-099.412604
20,051,073000,2,1183,+38.934639,-099.555452
20,051,073000,3,1029,+38.938508,-099.564269
20,053,086600,1,909,+38.588060,-098.371711
20,053,086600,2,1184,+38.696324,-098.103013
20,053,086700,1,1286,+38.802488,-098.417119
20,053,086700,2,812,+38.728806,-098.228989
20,053,086700,3,855,+38.734508,-098.220667
20,053,086700,4,1451,+38.739940,-098.232221
20,055,960100,1,976,+38.103018,-100.738513
20,055,960100,2,2467,+37.986757,-100.985406
20,055,960100,3,842,+37.849243,-100.819876
20,055,960200,1,551,+38.003856,-100.879924
20,055,960200,2,1537,+37.982786,-100.888135
20,055,960200,3,1800,+37.988194,-100.872651
20,055,960200,4,1624,+37.984162,-100.870341
20,055,960200,5,1535,+37.978308,-100.878600
20,055,960300,1,981,+37.977091,-100.866471
20,055,960300,2,964,+37.971980,-100.869163
20,055,960300,3,1051,+37.970990,-100.859722
20,055,960401,1,1139,+37.981123,-100.860289
20,055,960401,2,780,+37.986716,-100.860440
20,055,960403,1,1694,+37.983130,-100.848610
20,055,960403,2,918,+37.985212,-100.841291
20,055,960404,1,2244,+37.993946,-100.860581
20,055,960404,2,474,+38.009113,-100.839637
20,055,960404,3,888,+37.993608,-100.851633
20,055,960501,1,762,+37.977376,-100.816999
20,055,960501,2,1538,+37.949496,-100.799437
20,055,960503,1,1177,+37.937006,-100.848311
20,055,960505,1,1557,+37.965163,-100.863872
20,055,960507,1,832,+37.969669,-100.849937
20,055,960507,2,906,+37.965276,-100.845014
20,055,960508,1,902,+37.970730,-100.831763
20,055,960508,2,954,+37.964446,-100.825684
20,055,960600,1,2344,+37.979605,-100.903850
20,055,960600,2,897,+37.972653,-100.886318
