STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,POPULATION,LATITUDE,LONGITUDE
38,001,965600,1,808,+46.022978,-102.724388
38,001,965600,2,669,+46.079603,-102.492636
38,001,965600,3,866,+46.006211,-102.637090
38,003,967900,1,847,+47.020661,-097.891380
38,003,967900,2,848,+46.771310,-097.847312
38,003,968000,1,827,+47.166729,-098.281917
38,003,968000,2,737,+46.976508,-098.232515
38,003,968000,3,1176,+46.789366,-098.132691
38,003,968200,1,768,+46.921125,-098.006857
38,003,968200,2,654,+46.918773,-097.989096
38,003,968200,3,754,+46.917639,-098.004330
38,003,968200,4,831,+46.916367,-098.019538
38,003,968300,1,1153,+46.933299,-097.999112
38,003,968300,2,1000,+46.926351,-097.997404
38,003,968300,3,727,+46.928910,-098.012413
38,003,968300,4,744,+46.931503,-098.005955
38,005,940100,1,1317,+47.977969,-099.112529
38,005,940100,2,1207,+47.986797,-099.007131
38,005,940200,1,977,+47.993115,-098.869534
38,005,940200,2,1017,+47.917434,-098.827329
38,005,956500,1,559,+48.208108,-099.508164
38,005,956500,2,611,+48.293651,-099.453592
38,005,956600,1,494,+47.983428,-099.617865
38,005,956600,2,478,+47.972295,-099.534166
38,007,963100,1,783,+47.016207,-103.308303
38,009,952300,1,1282,+48.825980,-100.438014
38,009,952300,2,1007,+48.823260,-100.450226
38,009,952400,1,666,+48.840584,-100.663183
38,009,952400,2,831,+48.950526,-100.373908
38,009,952400,3,782,+48.752198,-100.334047
38,009,952500,1,1078,+48.679647,-101.180780
38,009,952500,2,783,+48.912032,-101.121642
38,011,965200,1,1046,+46.185244,-103.405919
38,011,965200,2,809,+46.180067,-103.395879
38,011,965300,1,650,+46.157617,-103.600602
38,011,965300,2,646,+46.150947,-103.177409
38,013,953300,1,1006,+48.723981,-102.691413
38,013,953300,2,962,+48.822099,-102.344317
38,015,010100,1,842,+46.813875,-100.782248
38,015,010100,2,1075,+46.812876,-100.789903
38,015,010100,3,1304,+46.805033,-100.788989
38,015,010200,1,1859,+46.814841,-100.766052
38,015,010200,2,1521,+46.811050,-100.763132
38,015,010200,3,913,+46.809435,-100.768626
38,015,010200,4,713,+46.807297,-100.763386
38,015,010300,1,1456,+46.827570,-100.767353
38,015,010300,2,1175,+46.820911,-100.758912
38,015,010300,3,749,+46.819852,-100.765547
38,015,010300,4,617,+46.820156,-100.769882
38,015,010300,5,612,+46.819275,-100.774382
38,015,010300,6,1317,+46.826454,-100.757698
38,015,010400,1,1353,+46.827310,-100.780475
38,015,010400,2,1043,+46.827621,-100.790086
38,015,010400,3,1078,+46.820038,-100.789603
38,015,010500,1,2427,+46.827190,-100.801876
38,015,010500,2,1719,+46.815649,-100.808456
38,015,010500,3,876,+46.811631,-100.797417
38,015,010600,1,1215,+46.806512,-100.806250
38,015,010600,2,975,+46.800076,-100.798474
38,015,010600,3,2454,+46.785478,-100.805569
38,015,010700,1,1247,+46.791482,-100.782651
38,015,010700,2,1233,+46.793913,-100.790853
38,015,010700,3,1818,+46.784998,-100.789075
38,015,010800,1,1974,+46.799595,-100.771858
38,015,010800,2,1942,+46.790998,-100.772865
38,015,010900,1,1780,+46.813578,-100.744696
38,015,010900,2,1212,+46.805002,-100.744686
38,015,010900,3,1571,+46.823536,-100.747009
38,015,011001,1,1586,+46.840815,-100.755055
38,015,011001,2,1459,+46.843504,-100.755110
38,015,011001,3,1393,+46.858802,-100.745897
38,015,011002,1,2564,+46.838735,-100.720803
38,015,011002,2,3251,+46.894274,-100.723610
38,015,011101,1,1882,+46.837934,-100.789670
38,015,011101,2,831,+46.834370,-100.781318
38,015,011101,3,2351,+46.846919,-100.783571
38,015,011103,1,1233,+46.834283,-100.818950
38,015,011103,2,1797,+46.835500,-100.800166
38,015,011104,1,1687,+46.842902,-100.804090
38,015,011104,2,2306,+46.850257,-100.810275
38,015,011105,1,2443,+46.894580,-100.805670
38,015,011105,2,1037,+46.888994,-100.879328
38,015,011200,1,1549,+46.773214,-100.799299
38,015,011200,2,1379,+46.779529,-100.780190
38,015,011200,3,890,+46.757545,-100.790002
38,015,011200,4,2016,+46.719757,-100.753438
38,015,011300,1,2327,+46.760429,-100.700397
38,015,011300,2,1575,+46.756974,-100.684927
38,015,011300,3,1830,+46.782783,-100.712745
38,015,011400,1,689,+46.841606,-100.315897
38,015,011400,2,1663,+46.786334,-100.575967
38,015,011500,1,759,+47.170002,-100.493197
38,015,011500,2,741,+47.050183,-100.726774
38,017,000100,1,1231,+46.910873,-096.779791
38,017,000100,2,1170,+46.896812,-096.779629
38,017,000100,3,1638,+46.912994,-096.770850
38,017,000100,4,1123,+46.922943,-096.770384
38,017,000201,1,1297,+46.923054,-096.782859
38,017,000201,2,1097,+46.910460,-096.784903
38,017,000201,3,1063,+46.917039,-096.783927
38,017,000202,1,945,+46.923576,-096.793913
38,017,000202,2,1363,+46.914607,-096.791315
38,017,000202,3,784,+46.907255,-096.791473
38,017,000300,1,1177,+46.901616,-096.798637
38,017,000300,2,2679,+46.895913,-096.802494
38,017,000300,3,1157,+46.947470,-096.803415
38,017,000400,1,740,+46.901187,-096.789206
