STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,POPULATION,LATITUDE,LONGITUDE
18,001,030100,1,1030,+40.871085,-085.032123
18,001,030100,2,1201,+40.887907,-084.961772
18,001,030100,3,1036,+40.873732,-084.848595
18,001,030100,4,1470,+40.848488,-084.904535
18,001,030200,1,1450,+40.845500,-084.947856
18,001,030200,2,993,+40.832718,-084.938188
18,001,030200,3,1389,+40.824117,-084.931090
18,001,030200,4,1139,+40.813394,-084.943754
18,001,030300,1,1838,+40.837247,-084.917609
18,001,030300,2,774,+40.836434,-084.929128
18,001,030300,3,567,+40.830832,-084.926919
18,001,030300,4,756,+40.824957,-084.921232
18,001,030300,5,846,+40.812467,-084.921861
18,001,030300,6,725,+40.813479,-084.905707
18,001,030400,1,929,+40.790461,-085.032115
18,001,030400,2,1097,+40.777667,-084.937570
18,001,030400,3,1374,+40.797474,-084.849840
18,001,030500,1,1044,+40.742930,-084.939947
18,001,030500,2,1873,+40.702904,-084.853104
18,001,030500,3,1639,+40.704470,-084.935453
18,001,030500,4,1514,+40.701338,-085.018468
18,001,030600,1,889,+40.660676,-084.957022
18,001,030600,2,630,+40.661222,-084.945807
18,001,030600,3,785,+40.652557,-084.948117
18,001,030600,4,1108,+40.652674,-084.957292
18,001,030700,1,983,+40.623037,-085.021384
18,001,030700,2,2010,+40.634475,-084.948783
18,001,030700,3,887,+40.599417,-084.958214
18,001,030700,4,614,+40.589046,-084.959509
18,001,030700,5,1797,+40.617344,-084.863434
18,003,000100,1,1298,+41.104815,-085.126334
18,003,000100,2,1060,+41.101396,-085.123881
18,003,000300,1,738,+41.095076,-085.118184
18,003,000300,2,1629,+41.091528,-085.121252
18,003,000300,3,931,+41.094776,-085.127623
18,003,000400,1,1199,+41.085255,-085.127344
18,003,000400,2,746,+41.087555,-085.119621
18,003,000400,3,624,+41.086106,-085.112740
18,003,000500,1,1310,+41.101301,-085.140300
18,003,000500,2,1635,+41.090559,-085.133778
18,003,000600,1,1030,+41.086758,-085.147196
18,003,000600,2,945,+41.085410,-085.153686
18,003,000701,1,1066,+41.099068,-085.149643
18,003,000701,2,867,+41.092085,-085.146293
18,003,000701,3,1175,+41.092468,-085.151010
18,003,000704,1,997,+41.112353,-085.170922
18,003,000704,2,1422,+41.110486,-085.155743
18,003,000800,1,758,+41.099226,-085.158400
18,003,000800,2,785,+41.091878,-085.155878
18,003,000800,3,647,+41.098667,-085.166471
18,003,000800,4,1034,+41.092059,-085.162408
18,003,000800,5,889,+41.092682,-085.167788
18,003,000900,1,628,+41.086778,-085.158743
18,003,000900,2,727,+41.083695,-085.161189
18,003,000900,3,781,+41.086844,-085.165707
18,003,000900,4,1030,+41.089744,-085.177050
18,003,001000,1,1247,+41.078778,-085.162908
18,003,001100,1,886,+41.076450,-085.152808
18,003,001100,2,673,+41.073564,-085.152511
18,003,001200,1,1079,+41.077111,-085.144758
18,003,001300,1,1255,+41.083639,-085.137872
18,003,001300,2,1022,+41.076555,-085.130778
18,003,001600,1,1067,+41.065630,-085.093325
18,003,001600,2,1139,+41.067499,-085.102389
18,003,001700,1,1332,+41.067424,-085.123607
18,003,001700,2,845,+41.062781,-085.119736
18,003,002000,1,816,+41.067287,-085.142837
18,003,002000,2,589,+41.063144,-085.140546
18,003,002000,3,1165,+41.061935,-085.147437
18,003,002000,4,751,+41.065728,-085.147958
18,003,002100,1,675,+41.069158,-085.155584
18,003,002100,2,1096,+41.062880,-085.153983
18,003,002100,3,573,+41.064576,-085.158076
18,003,002200,1,1358,+41.063460,-085.165679
18,003,002200,2,2267,+41.053814,-085.172571
18,003,002200,3,596,+41.070375,-085.184747
18,003,002300,1,778,+41.042327,-085.115580
18,003,002300,2,1536,+41.035775,-085.119776
18,003,002300,3,1277,+41.028028,-085.117995
18,003,002300,4,916,+41.042323,-085.124781
18,003,002300,5,673,+41.042351,-085.120079
18,003,002500,1,1007,+41.055325,-085.149707
18,003,002500,2,1127,+41.055801,-085.154436
18,003,002500,3,1018,+41.049258,-085.151759
18,003,002600,1,839,+41.057763,-085.140146
18,003,002600,2,763,+41.052783,-085.139992
