STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,POPULATION,LATITUDE,LONGITUDE
11,001,000100,1,1343,+38.912610,-077.061340
11,001,000100,2,1384,+38.909349,-077.054637
11,001,000100,3,1163,+38.909185,-077.060331
11,001,000100,4,1000,+38.905573,-077.059645
11,001,000201,1,3916,+38.909223,-077.075216
11,001,000202,1,1196,+38.912595,-077.069084
11,001,000202,2,813,+38.909110,-077.066796
11,001,000202,3,1053,+38.906366,-077.066573
11,001,000202,4,2363,+38.906083,-077.068793
11,001,000300,1,1384,+38.916682,-077.071421
11,001,000300,2,1487,+38.920748,-077.079923
11,001,000300,3,1788,+38.915949,-077.076084
11,001,000300,4,1574,+38.920782,-077.075563
11,001,000400,1,654,+38.925138,-077.070496
11,001,000400,2,801,+38.921539,-077.063604
11,001,000501,1,1735,+38.926547,-077.052281
11,001,000501,2,1641,+38.924409,-077.055235
11,001,000502,1,1850,+38.927366,-077.057849
11,001,000502,2,1339,+38.930060,-077.057461
11,001,000600,1,1127,+38.938782,-077.062989
11,001,000600,2,1107,+38.934323,-077.061758
11,001,000600,3,592,+38.933253,-077.069974
11,001,000600,4,1713,+38.937827,-077.069532
11,001,000701,1,1577,+38.931253,-077.073698
11,001,000701,2,658,+38.930627,-077.078332
11,001,000701,3,1252,+38.927601,-077.079044
11,001,000701,4,1133,+38.927628,-077.074575
11,001,000702,1,1255,+38.924312,-077.080251
11,001,000702,2,1063,+38.923563,-077.074185
11,001,000702,3,1046,+38.924325,-077.076932
11,001,000801,1,2590,+38.932401,-077.082293
11,001,000801,2,991,+38.923297,-077.093478
11,001,000801,3,2097,+38.930731,-077.085768
11,001,000801,4,1031,+38.917779,-077.095235
11,001,000802,1,1766,+38.910448,-077.087146
11,001,000802,2,1103,+38.910862,-077.082197
11,001,000901,1,1480,+38.932097,-077.104176
11,001,000901,2,1583,+38.941213,-077.101249
11,001,000901,3,4112,+38.937667,-077.091994
11,001,000902,1,749,+38.926964,-077.099196
11,001,000902,2,1343,+38.928248,-077.106735
11,001,001001,1,671,+38.956413,-077.087368
11,001,001001,2,1976,+38.950476,-077.084454
11,001,001001,3,1030,+38.949457,-077.094080
11,001,001001,4,1852,+38.944639,-077.084379
11,001,001001,5,798,+38.952696,-077.092210
11,001,001001,6,1109,+38.945813,-077.092062
11,001,001002,1,1255,+38.938753,-077.082414
11,001,001002,2,1444,+38.936853,-077.075251
11,001,001002,3,743,+38.939214,-077.078334
11,001,001100,1,1827,+38.962114,-077.076673
11,001,001100,2,1634,+38.958887,-077.081393
11,001,001100,3,596,+38.956857,-077.072729
11,001,001100,4,722,+38.953978,-077.076968
11,001,001200,1,1821,+38.951493,-077.069410
11,001,001200,2,1018,+38.948755,-077.069947
11,001,001200,3,772,+38.947088,-077.070717
11,001,001200,4,1397,+38.944156,-077.073808
11,001,001301,1,1578,+38.949285,-077.062621
11,001,001301,2,678,+38.955169,-077.063258
11,001,001301,3,1699,+38.951779,-077.066126
11,001,001302,1,2296,+38.944635,-077.059740
11,001,001302,2,3649,+38.936519,-077.055039
11,001,001302,3,912,+38.942463,-077.059541
11,001,001401,1,1936,+38.962751,-077.069973
11,001,001401,2,1142,+38.967034,-077.072053
11,001,001402,1,928,+38.963159,-077.061197
11,001,001402,2,797,+38.959653,-077.062474
11,001,001402,3,1273,+38.958701,-077.070416
11,001,001500,1,1441,+38.974344,-077.056524
11,001,001500,2,872,+38.967857,-077.064540
11,001,001500,3,994,+38.971190,-077.057664
11,001,001500,4,1541,+38.975348,-077.059694
11,001,001500,5,1063,+38.971775,-077.067040
11,001,001600,1,1048,+38.986195,-077.032656
11,001,001600,2,671,+38.979989,-077.028553
11,001,001600,3,819,+38.980518,-077.033297
11,001,001600,4,1419,+38.988307,-077.041206
11,001,001702,1,1352,+38.973039,-077.019807
11,001,001702,2,1292,+38.971452,-077.013026
11,001,001803,1,1096,+38.969436,-077.035243
11,001,001803,2,2418,+38.965200,-077.034812
11,001,001804,1,1116,+38.969612,-077.031998
11,001,001804,2,1262,+38.968246,-077.028369
11,001,001804,3,2102,+38.963969,-077.031644
11,001,001901,1,931,+38.961186,-077.023076
11,001,001901,2,936,+38.963892,-077.022822
11,001,001901,3,1308,+38.966185,-077.022782
11,001,001901,4,841,+38.968359,-077.023175
11,001,001902,1,1252,+38.961426,-077.016906
11,001,001902,2,717,+38.965857,-077.015600
11,001,002001,1,1297,+38.960156,-077.031713
11,001,002001,2,1043,+38.958745,-077.036033
11,001,002002,1,992,+38.949133,-077.031282
11,001,002002,2,1407,+38.957838,-077.030027
11,001,002002,3,1414,+38.953143,-077.030249
11,001,002101,1,1500,+38.958207,-077.024301
11,001,002101,2,977,+38.956522,-077.021951
11,001,002101,3,1236,+38.953650,-077.021954
11,001,002101,4,785,+38.953819,-077.025715
11,001,002101,5,811,+38.956296,-077.025687
11,001,002102,1,892,+38.958477,-077.013689
11,001,002102,2,811,+38.954729,-077.010410
11,001,002102,3,718,+38.955016,-077.012633
11,001,002102,4,760,+38.954845,-077.014776
11,001,002102,5,609,+38.953252,-077.017817
11,001,002102,6,858,+38.955916,-077.018068
11,001,002201,1,1265,+38.950339,-077.021752
11,001,002201,2,1347,+38.947558,-077.023801
11,001,002201,3,830,+38.950482,-077.025567
11,001,002202,1,1396,+38.949908,-077.013016
11,001,002202,2,750,+38.947971,-077.017514
11,001,002202,3,941,+38.950544,-077.017659
11,001,002301,1,1176,+38.941977,-077.018166
11,001,002301,2,1798,+38.942917,-077.015324
11,001,002302,1,2036,+38.933539,-077.008883
11,001,002400,1,870,+38.937836,-077.022124
11,001,002400,2,1089,+38.944660,-077.023063
11,001,002400,3,650,+38.942035,-077.022274
11,001,002400,4,1009,+38.940016,-077.022017
11,001,002501,1,1148,+38.944878,-077.029620
11,001,002501,2,1406,+38.944863,-077.034340
11,001,002502,1,1038,+38.939875,-077.027359
11,001,002502,2,1376,+38.937245,-077.026643
11,001,002502,3,1383,+38.939095,-077.031180
11,001,002502,4,2176,+38.939389,-077.034213
11,001,002600,1,928,+38.939688,-077.042869
11,001,002600,2,1238,+38.945607,-077.039935
11,001,002701,1,553,+38.934534,-077.037398
